entity_id,entity_type,display_name,is_exogenous,summary_quality,merged_source_count
protein.P0A9R4,protein,fdx (P0A9R4 #3),false,informative,1
protein.P0A9R7,protein,ftsE (P0A9R7 #3),false,informative,1
protein.P0A9S1,protein,fucO (P0A9S1 #3),false,informative,1
protein.P0A9S5,protein,gldA (P0A9S5 #3),false,informative,1
protein.P0A9S7,protein,livG (P0A9S7 #3),false,informative,1
protein.P0A9T0,protein,serA (P0A9T0 #3),false,informative,1
protein.P0A9V1,protein,lptB (P0A9V1 #3),false,informative,1
protein.P0A9V8,protein,yihU (P0A9V8 #3),false,informative,1
protein.P0A9W3,protein,ettA (P0A9W3 #3),false,informative,1
protein.P0A9X4,protein,mreB (P0A9X4 #3),false,informative,1
protein.P0A9X9,protein,cspA (P0A9X9 #3),false,informative,1
protein.P0A9Y6,protein,cspC (P0A9Y6 #3),false,informative,1
protein.P0A9Z1,protein,glnB (P0A9Z1 #3),false,informative,1
protein.P0AA04,protein,ptsH (P0AA04 #3),false,informative,1
protein.P0AA10,protein,rplM (P0AA10 #3),false,informative,1
protein.P0AA16,protein,ompR (P0AA16 #3),false,informative,1
protein.P0AA25,protein,trxA (P0AA25 #3),false,informative,1
protein.P0AA37,protein,rluA (P0AA37 #3),false,informative,1
protein.P0AA41,protein,truC (P0AA41 #3),false,informative,1
protein.P0AA43,protein,rsuA (P0AA43 #3),false,informative,1
protein.P0AA47,protein,plaP (P0AA47 #3),false,informative,1
protein.P0AA76,protein,dgoT (P0AA76 #3),false,informative,1
protein.P0AA78,protein,exuT (P0AA78 #3),false,informative,1
protein.P0AA84,protein,clsB (P0AA84 #3),false,informative,1
protein.P0AA89,protein,dosC (P0AA89 #3),false,informative,1
protein.P0AA93,protein,ypdA,false,informative,1
protein.P0AA99,protein,dpaA (P0AA99 #3),false,informative,1
protein.P0AAA9,protein,zraP (P0AAA9 #3),false,informative,1
protein.P0AAB4,protein,ubiD (P0AAB4 #3),false,informative,1
protein.P0AAC6,protein,yccA (P0AAC6 #3),false,informative,1
protein.P0AAC8,protein,iscA (P0AAC8 #3),false,informative,1
protein.P0AAD6,protein,sdaC (P0AAD6 #3),false,informative,1
protein.P0AAD8,protein,tdcC (P0AAD8 #3),false,informative,1
protein.P0AAE0,protein,cycA (P0AAE0 #3),false,informative,1
protein.P0AAE8,protein,cadB (P0AAE8 #3),false,informative,1
protein.P0AAF1,protein,potE (P0AAF1 #3),false,informative,1
protein.P0AAG0,protein,dppD (P0AAG0 #3),false,informative,1
protein.P0AAH0,protein,pstB (P0AAH0 #3),false,informative,1
protein.P0AAH4,protein,sapD (P0AAH4 #3),false,informative,1
protein.P0AAI3,protein,ftsH (P0AAI3 #3),false,informative,1
protein.P0AAI5,protein,fabF (P0AAI5 #3),false,informative,1
protein.P0AAJ3,protein,fdnH (P0AAJ3 #3),false,informative,1
protein.P0AAJ5,protein,fdoH (P0AAJ5 #3),false,informative,1
protein.P0AAM1,protein,hyaC (P0AAM1 #3),false,informative,1
protein.P0AAM3,protein,hypC (P0AAM3 #3),false,informative,1
protein.P0AAM7,protein,hybG (P0AAM7 #3),false,informative,1
protein.P0AAN3,protein,hypB (P0AAN3 #3),false,informative,1
protein.P0AAP3,protein,frmR (P0AAP3 #3),false,informative,1
protein.P0AAR3,protein,ybaK (P0AAR3 #3),false,informative,1
protein.P0AAT4,protein,ybdG (P0AAT4 #3),false,informative,1
protein.P0AAT6,protein,rsfS (P0AAT6 #3),false,informative,1
protein.P0AAW9,protein,acrZ (P0AAW9 #3),false,informative,1
protein.P0AAX8,protein,ybiS,false,informative,1
protein.P0AAZ4,protein,rarA (P0AAZ4 #3),false,informative,1
protein.P0AB06,protein,mepK (P0AB06 #3),false,informative,1
protein.P0AB38,protein,lpoB (P0AB38 #3),false,informative,1
protein.P0AB58,protein,lapB (P0AB58 #3),false,informative,1
protein.P0AB71,protein,fbaA (P0AB71 #3),false,informative,1
protein.P0AB74,protein,kbaY (P0AB74 #3),false,informative,1
protein.P0AB77,protein,kbl (P0AB77 #3),false,informative,1
protein.P0AB80,protein,ilvE (P0AB80 #3),false,informative,1
protein.P0AB83,protein,nth (P0AB83 #3),false,informative,1
protein.P0AB87,protein,fucA (P0AB87 #3),false,informative,1
protein.P0AB89,protein,purB (P0AB89 #3),false,informative,1
protein.P0AB91,protein,aroG (P0AB91 #3),false,informative,1
protein.P0AB98,protein,atpB (P0AB98 #3),false,informative,1
protein.P0ABA6,protein,atpG (P0ABA6 #3),false,informative,1
protein.P0ABB0,protein,atpA (P0ABB0 #3),false,informative,1
protein.P0ABB4,protein,atpD (P0ABB4 #3),false,informative,1
protein.P0ABB8,protein,mgtA (P0ABB8 #3),false,informative,1
protein.P0ABC7,protein,hflK (P0ABC7 #3),false,informative,1
protein.P0ABD3,protein,bfr (P0ABD3 #3),false,informative,1
protein.P0ABD5,protein,accA (P0ABD5 #3),false,informative,1
protein.P0ABD8,protein,accB (P0ABD8 #3),false,informative,1
protein.P0ABE5,protein,cybB (P0ABE5 #3),false,informative,1
protein.P0ABF1,protein,pcnB (P0ABF1 #3),false,informative,1
protein.P0ABF6,protein,cdd (P0ABF6 #3),false,informative,1
protein.P0ABG1,protein,cdsA (P0ABG1 #3),false,informative,1
protein.P0ABG4,protein,ftsW (P0ABG4 #3),false,informative,1
protein.P0ABG7,protein,mrdB (P0ABG7 #3),false,informative,1
protein.P0ABH0,protein,ftsA (P0ABH0 #3),false,informative,1
protein.P0ABH7,protein,gltA (P0ABH7 #3),false,informative,1
protein.P0ABH9,protein,clpA (P0ABH9 #3),false,informative,1
protein.P0ABI4,protein,corA (P0ABI4 #3),false,informative,1
protein.P0ABI8,protein,cyoB (P0ABI8 #3),false,informative,1
protein.P0ABJ1,protein,cyoA (P0ABJ1 #3),false,informative,1
protein.P0ABJ3,protein,cyoC (P0ABJ3 #3),false,informative,1
protein.P0ABJ6,protein,cyoD (P0ABJ6 #3),false,informative,1
protein.P0ABJ9,protein,cydA (P0ABJ9 #3),false,informative,1
protein.P0ABK2,protein,cydB (P0ABK2 #3),false,informative,1
protein.P0ABK5,protein,cysK (P0ABK5 #3),false,informative,1
protein.P0ABK7,protein,csgB (P0ABK7 #3),false,informative,1
protein.P0ABK9,protein,nrfA (P0ABK9 #3),false,informative,1
protein.P0ABL3,protein,napB (P0ABL3 #3),false,informative,1
protein.P0ABN1,protein,dgkA (P0ABN1 #3),false,informative,1
protein.P0ABN5,protein,dcuA (P0ABN5 #3),false,informative,1
protein.P0ABN9,protein,dcuB (P0ABN9 #3),false,informative,1
protein.P0ABP3,protein,dcuC (P0ABP3 #3),false,informative,1
protein.P0ABP8,protein,deoD (P0ABP8 #3),false,informative,1
protein.P0ABQ0,protein,coaBC,false,informative,1
protein.P0ABQ4,protein,folA (P0ABQ4 #3),false,informative,1
protein.P0ABR9,protein,mhpB (P0ABR9 #3),false,informative,1
protein.P0ABS1,protein,dksA (P0ABS1 #3),false,informative,1
protein.P0ABS5,protein,dnaG (P0ABS5 #3),false,informative,1
protein.P0ABS8,protein,holE (P0ABS8 #3),false,informative,1
protein.P0ABT2,protein,dps (P0ABT2 #3),false,informative,1
protein.P0ABU0,protein,menB (P0ABU0 #3),false,informative,1
protein.P0ABU2,protein,ychF (P0ABU2 #3),false,informative,1
protein.P0ABU7,protein,exbB (P0ABU7 #3),false,informative,1
protein.P0ABU9,protein,tolQ (P0ABU9 #3),false,informative,1
protein.P0ABV2,protein,exbD (P0ABV2 #3),false,informative,1
protein.P0ABV6,protein,tolR (P0ABV6 #3),false,informative,1
protein.P0ABY7,protein,flhC (P0ABY7 #3),false,informative,1
protein.P0ABZ1,protein,fliG (P0ABZ1 #3),false,informative,1
protein.P0ABZ6,protein,surA (P0ABZ6 #3),false,informative,1
protein.P0AC00,protein,frlB (P0AC00 #3),false,informative,1
protein.P0AC02,protein,bamD (P0AC02 #3),false,informative,1
protein.P0AC13,protein,folP (P0AC13 #3),false,informative,1
protein.P0AC16,protein,folB (P0AC16 #3),false,informative,1
protein.P0AC19,protein,folX (P0AC19 #3),false,informative,1
protein.P0AC23,protein,focA (P0AC23 #3),false,informative,1
protein.P0AC30,protein,ftsX (P0AC30 #3),false,informative,1
protein.P0AC33,protein,fumA (P0AC33 #3),false,informative,1
protein.P0AC38,protein,aspA (P0AC38 #3),false,informative,1
protein.P0AC41,protein,sdhA (P0AC41 #3),false,informative,1
protein.P0AC44,protein,sdhD (P0AC44 #3),false,informative,1
protein.P0AC47,protein,frdB (P0AC47 #3),false,informative,1
protein.P0AC53,protein,zwf (P0AC53 #3),false,informative,1
protein.P0AC55,protein,glnK (P0AC55 #3),false,informative,1
protein.P0AC69,protein,grxD (P0AC69 #3),false,informative,1
protein.P0AC75,protein,waaA (P0AC75 #3),false,informative,1
protein.P0AC78,protein,wecA (P0AC78 #3),false,informative,1
protein.P0AC81,protein,gloA (P0AC81 #3),false,informative,1
protein.P0AC84,protein,gloB (P0AC84 #3),false,informative,1
protein.P0AC88,protein,gmd (P0AC88 #3),false,informative,1
protein.P0AC98,protein,satP (P0AC98 #3),false,informative,1
protein.P0ACB0,protein,dnaB (P0ACB0 #3),false,informative,1
protein.P0ACB2,protein,hemB (P0ACB2 #3),false,informative,1
protein.P0ACB4,protein,hemG (P0ACB4 #3),false,informative,1
protein.P0ACC1,protein,prmC (P0ACC1 #3),false,informative,1
protein.P0ACC3,protein,erpA (P0ACC3 #3),false,informative,1
protein.P0ACC7,protein,glmU (P0ACC7 #3),false,informative,1
protein.P0ACD4,protein,iscU (P0ACD4 #3),false,informative,1
protein.P0ACD8,protein,hyaB (P0ACD8 #3),false,informative,1
protein.P0ACE0,protein,hybC (P0ACE0 #3),false,informative,1
protein.P0ACE3,protein,hha (P0ACE3 #3),false,informative,1
protein.P0ACE7,protein,hinT (P0ACE7 #3),false,informative,1
protein.P0ACF0,protein,hupA (P0ACF0 #3),false,informative,1
protein.P0ACF4,protein,hupB (P0ACF4 #3),false,informative,1
protein.P0ACF8,protein,hns (P0ACF8 #3),false,informative,1
protein.P0ACG1,protein,stpA (P0ACG1 #3),false,informative,1
protein.P0ACG8,protein,hslR (P0ACG8 #3),false,informative,1
protein.P0ACJ0,protein,lrp (P0ACJ0 #3),false,informative,1
protein.P0ACJ8,protein,crp (P0ACJ8 #3),false,informative,1
protein.P0ACN4,protein,allR (P0ACN4 #3),false,informative,1
protein.P0ACP7,protein,purR (P0ACP7 #3),false,informative,1
protein.P0ACQ4,protein,oxyR (P0ACQ4 #3),false,informative,1
protein.P0ACR9,protein,mprA (P0ACR9 #3),false,informative,1
protein.P0ACS2,protein,soxR (P0ACS2 #3),false,informative,1
protein.P0ACV0,protein,lpxL (P0ACV0 #3),false,informative,1
protein.P0ACV6,protein,mpaA (P0ACV6 #3),false,informative,1
protein.P0ACY3,protein,yeaG (P0ACY3 #3),false,informative,1
protein.P0ACZ4,protein,evgA (P0ACZ4 #3),false,informative,1
protein.P0AD14,protein,btsS (P0AD14 #3),false,informative,1
protein.P0AD27,protein,pbgA,false,informative,1
protein.P0AD49,protein,raiA (P0AD49 #3),false,informative,1
protein.P0AD57,protein,ispB (P0AD57 #3),false,informative,1
protein.P0AD59,protein,ivy (P0AD59 #3),true,informative,1
protein.P0AD61,protein,pykF (P0AD61 #3),false,informative,1
protein.P0AD65,protein,mrdA (P0AD65 #3),false,informative,1
protein.P0AD68,protein,ftsI (P0AD68 #3),false,informative,1
protein.P0AD70,protein,ampH (P0AD70 #3),false,informative,1
protein.P0AD99,protein,brnQ (P0AD99 #3),false,informative,1
protein.P0ADA1,protein,tesA (P0ADA1 #3),false,informative,1
protein.P0ADA3,protein,nlpD (P0ADA3 #3),false,informative,1
protein.P0ADC1,protein,lptE (P0ADC1 #3),false,informative,1
protein.P0ADE4,protein,tamA (P0ADE4 #3),false,informative,1
protein.P0ADG4,protein,suhB (P0ADG4 #3),false,informative,1
protein.P0ADG7,protein,guaB (P0ADG7 #3),false,informative,1
protein.P0ADI4,protein,entB (P0ADI4 #3),false,informative,1
protein.P0ADL1,protein,nepI (P0ADL1 #3),false,informative,1
protein.P0ADN0,protein,viaA (P0ADN0 #3),false,informative,1
protein.P0ADN2,protein,maoP (P0ADN2 #3),false,informative,1
protein.P0ADP0,protein,yigB (P0ADP0 #3),false,informative,1
protein.P0ADP2,protein,yigI (P0ADP2 #3),false,informative,1
protein.P0ADR8,protein,ppnN (P0ADR8 #3),false,informative,1
protein.P0ADS2,protein,zapA (P0ADS2 #3),false,informative,1
protein.P0ADV1,protein,lptA (P0ADV1 #3),false,informative,1
protein.P0ADV9,protein,lptC (P0ADV9 #3),false,informative,1
protein.P0ADY1,protein,ppiD (P0ADY1 #3),false,informative,1
protein.P0ADY3,protein,rplN (P0ADY3 #3),false,informative,1
protein.P0ADY7,protein,rplP (P0ADY7 #3),false,informative,1
protein.P0ADZ0,protein,rplW (P0ADZ0 #3),false,informative,1
protein.P0ADZ4,protein,rpsO (P0ADZ4 #3),false,informative,1
protein.P0AE01,protein,trmJ (P0AE01 #3),false,informative,1
protein.P0AE06,protein,acrA (P0AE06 #3),false,informative,1
protein.P0AE08,protein,ahpC (P0AE08 #3),false,informative,1
protein.P0AE12,protein,amn (P0AE12 #3),false,informative,1
protein.P0AE16,protein,ampG (P0AE16 #3),false,informative,1
protein.P0AE18,protein,map (P0AE18 #3),false,informative,1
protein.P0AE22,protein,aphA (P0AE22 #3),false,informative,1
protein.P0AE24,protein,araE (P0AE24 #3),false,informative,1
protein.P0AE52,protein,bcp (P0AE52 #3),false,informative,1
protein.P0AE67,protein,cheY (P0AE67 #3),false,informative,1
protein.P0AE70,protein,mazF (P0AE70 #3),false,informative,1
protein.P0AE72,protein,mazE (P0AE72 #3),false,informative,1
protein.P0AE82,protein,cpxA (P0AE82 #3),false,informative,1
protein.P0AE85,protein,cpxP (P0AE85 #3),false,informative,1
protein.P0AE88,protein,cpxR (P0AE88 #3),false,informative,1
protein.P0AEA8,protein,cysG (P0AEA8 #3),false,informative,1
protein.P0AEB2,protein,dacA (P0AEB2 #3),false,informative,1
protein.P0AEC3,protein,arcB (P0AEC3 #3),false,informative,1
protein.P0AEC5,protein,barA (P0AEC5 #3),false,informative,1
protein.P0AEC8,protein,dcuS (P0AEC8 #3),false,informative,1
protein.P0AED7,protein,dapE (P0AED7 #3),false,informative,1
protein.P0AEE3,protein,degS (P0AEE3 #3),false,informative,1
protein.P0AEE5,protein,mglB (P0AEE5 #3),false,informative,1
protein.P0AEE8,protein,dam (P0AEE8 #3),false,informative,1
protein.P0AEF0,protein,dnaC (P0AEF0 #3),false,informative,1
protein.P0AEF8,protein,dppB (P0AEF8 #3),false,informative,1
protein.P0AEG1,protein,dppC (P0AEG1 #3),false,informative,1
protein.P0AEG4,protein,dsbA (P0AEG4 #3),false,informative,1
protein.P0AEG6,protein,dsbC (P0AEG6 #3),false,informative,1
protein.P0AEH1,protein,rseP (P0AEH1 #3),false,informative,1
protein.P0AEI1,protein,miaB (P0AEI1 #3),false,informative,1
protein.P0AEJ0,protein,emrB (P0AEJ0 #3),false,informative,1
protein.P0AEJ2,protein,entC (P0AEJ2 #3),false,informative,1
protein.P0AEJ4,protein,envZ (P0AEJ4 #3),false,informative,1
protein.P0AEJ6,protein,eutB (P0AEJ6 #3),false,informative,1
protein.P0AEK2,protein,fabG (P0AEK2 #3),false,informative,1
protein.P0AEK4,protein,fabI (P0AEK4 #3),false,informative,1
protein.P0AEK7,protein,fdnI (P0AEK7 #3),false,informative,1
protein.P0AEL0,protein,fdoI (P0AEL0 #3),false,informative,1
protein.P0AEL8,protein,fimZ (P0AEL8 #3),false,informative,1
protein.P0AEM6,protein,fliA (P0AEM6 #3),false,informative,1
protein.P0AEM9,protein,tcyJ (P0AEM9 #3),false,informative,1
protein.P0AEN1,protein,fre (P0AEN1 #3),false,informative,1
protein.P0AEN4,protein,ftsL (P0AEN4 #3),false,informative,1
protein.P0AEN8,protein,fucU (P0AEN8 #3),false,informative,1
protein.P0AEP3,protein,galU (P0AEP3 #3),false,informative,1
protein.P0AEP7,protein,gcl (P0AEP7 #3),false,informative,1
protein.P0AEP9,protein,glcD (P0AEP9 #3),false,informative,1
protein.P0AER0,protein,glpF (P0AER0 #3),false,informative,1
protein.P0AES0,protein,gss (P0AES0 #3),false,informative,1
protein.P0AES2,protein,gudD (P0AES2 #3),false,informative,1
protein.P0AES4,protein,gyrA (P0AES4 #3),false,informative,1
protein.P0AES6,protein,gyrB (P0AES6 #3),false,informative,1
protein.P0AES9,protein,hdeA (P0AES9 #3),false,informative,1
protein.P0AET2,protein,hdeB (P0AET2 #3),false,informative,1
protein.P0AET8,protein,hdhA (P0AET8 #3),false,informative,1
protein.P0AEU7,protein,skp (P0AEU7 #3),false,informative,1
protein.P0AEV1,protein,rssB (P0AEV1 #3),false,informative,1
protein.P0AEV9,protein,hycI (P0AEV9 #3),false,informative,1
protein.P0AEW6,protein,gsk (P0AEW6 #3),false,informative,1
protein.P0AEW9,protein,fruK (P0AEW9 #3),false,informative,1
protein.P0AEX7,protein,livH (P0AEX7 #3),false,informative,1
protein.P0AEX9,protein,malE (P0AEX9 #3),false,informative,1
protein.P0AEY3,protein,mazG (P0AEY3 #3),false,informative,1
protein.P0AEY5,protein,mdaB (P0AEY5 #3),false,informative,1
protein.P0AEY8,protein,mdfA (P0AEY8 #3),false,informative,1
protein.P0AEZ1,protein,metF (P0AEZ1 #3),false,informative,1
protein.P0AEZ3,protein,minD (P0AEZ3 #3),false,informative,1
protein.P0AF06,protein,motB (P0AF06 #3),false,informative,1
protein.P0AF12,protein,mtnN,false,informative,1
protein.P0AF16,protein,murJ (P0AF16 #3),false,informative,1
protein.P0AF18,protein,nagA (P0AF18 #3),false,informative,1
protein.P0AF24,protein,nagD,false,informative,1
protein.P0AF28,protein,narL (P0AF28 #3),false,informative,1
protein.P0AF32,protein,narV (P0AF32 #3),false,informative,1
protein.P0AF36,protein,zapB (P0AF36 #3),false,informative,1
protein.P0AF52,protein,ghxP (P0AF52 #3),false,informative,1
protein.P0AF61,protein,ghoS (P0AF61 #3),false,informative,1
protein.P0AF67,protein,tsaE (P0AF67 #3),false,informative,1
protein.P0AF90,protein,rraB (P0AF90 #3),false,informative,1
protein.P0AF93,protein,ridA (P0AF93 #3),false,informative,1
protein.P0AFA2,protein,narX (P0AFA2 #3),false,informative,1
protein.P0AFA7,protein,nhaB (P0AFA7 #3),false,informative,1
protein.P0AFB1,protein,nlpI (P0AFB1 #3),false,informative,1
protein.P0AFB5,protein,glnL (P0AFB5 #3),false,informative,1
protein.P0AFB8,protein,glnG (P0AFB8 #3),false,informative,1
protein.P0AFC0,protein,nudB (P0AFC0 #3),false,informative,1
protein.P0AFC3,protein,nuoA (P0AFC3 #3),false,informative,1
protein.P0AFC7,protein,nuoB (P0AFC7 #3),false,informative,1
protein.P0AFD1,protein,nuoE (P0AFD1 #3),false,informative,1
protein.P0AFD4,protein,nuoH (P0AFD4 #3),false,informative,1
protein.P0AFD6,protein,nuoI (P0AFD6 #3),false,informative,1
protein.P0AFE0,protein,nuoJ (P0AFE0 #3),false,informative,1
protein.P0AFE4,protein,nuoK (P0AFE4 #3),false,informative,1
protein.P0AFE8,protein,nuoM (P0AFE8 #3),false,informative,1
protein.P0AFF0,protein,nuoN (P0AFF0 #3),false,informative,1
protein.P0AFF2,protein,nupC (P0AFF2 #3),false,informative,1
protein.P0AFF4,protein,nupG (P0AFF4 #3),false,informative,1
protein.P0AFF6,protein,nusA (P0AFF6 #3),false,informative,1
protein.P0AFG3,protein,sucA (P0AFG3 #3),false,informative,1
protein.P0AFG6,protein,sucB (P0AFG6 #3),false,informative,1
protein.P0AFG8,protein,aceE (P0AFG8 #3),false,informative,1
protein.P0AFI0,protein,oxc (P0AFI0 #3),false,informative,1
protein.P0AFI2,protein,parC (P0AFI2 #3),false,informative,1
protein.P0AFI5,protein,pbpG (P0AFI5 #3),false,informative,1
protein.P0AFI7,protein,pdxH (P0AFI7 #3),false,informative,1
protein.P0AFJ7,protein,pitA (P0AFJ7 #3),false,informative,1
protein.P0AFL3,protein,ppiA (P0AFL3 #3),false,informative,1
protein.P0AFL6,protein,ppx (P0AFL6 #3),false,informative,1
