# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) Gene identifier assigned by RegulonDB
## (2) Gene name
## (3) Blattner number (bnumber) of the gene
## (4) Gene left end position in the genome
## (5) Gene right end position in the genome
## (6) DNA strand where the gene is coded
## (7) Product Id of the gene
## (8) Product name of the gene
## (9) Evidence that supports the existence of the gene
## (10) PMIDs list
## (11) Evidence confidence level (Confirmed, Strong, Weak)
## (12) All bnumber related to gene
## (13) Other database's id  related to gene
1)geneId	2)geneName	3)bnumber	4)leftEndPos	5)rightEndPos	6)strand	7)productId	8)productName	9)geneEvidences	10)genePMIDS	11)confidenceLevel	12)relatedBnumbers	13)otherDbsIds 
RDBECOLIGNC00065	argI	b4254	4477307	4478311	reverse	RDBECOLIPDC00242	ornithine carbamoyltransferase ArgI			None		[ASKA:ECK4247+b4254+JW4211+argI][KEIO:ECK4247+b4254+JW4211+argI][MIM:311250][STRING:511145.b4254][NCBI-GENE:948774][ASAP:ABE-0013927][ECHOBASE:EB0067][OU-MICROARRAY:b4254][CGSC:1013][ECOCYC:EG10069][REFSEQ:b4254] 
RDBECOLIGNC00066	argR	b3237	3384703	3385173	forward	RDBECOLIPDC03930	DNA-binding transcriptional dual regulator ArgR			None		[ASKA:ECK3226+b3237+JW3206+argR][STRING:511145.b3237][ASAP:ABE-0010620][ECHOBASE:EB0068][OU-MICROARRAY:b3237][CGSC:1011][ECOCYC:EG10070][REFSEQ:b3237] 
RDBECOLIGNC00067	argS	b1876	1960062	1961795	forward	RDBECOLIPDC00103	arginine&mdash;tRNA ligase			None		[ASKA:ECK1877+b1876+JW1865+argS][MIM:616140][STRING:511145.b1876][ASAP:ABE-0006264][ECHOBASE:EB0069][OU-MICROARRAY:b1876][CGSC:1010][ECOCYC:EG10071][REFSEQ:b1876] 
RDBECOLIGNC00068	argT	b2310	2427009	2427791	reverse	RDBECOLIPDC00107	lysine/arginine/ornithine ABC transporter periplasmic binding protein			None		[ASKA:ECK2304+b2310+JW2307+argT][KEIO:ECK2304+b2310+JW2307+argT][STRING:511145.b2310][ASAP:ABE-0007621][ECHOBASE:EB0070][OU-MICROARRAY:b2310][CGSC:18529][ECOCYC:EG10072][REFSEQ:b2310] 
RDBECOLIGNC00069	aroA	b0908	958812	960095	forward	RDBECOLIPDC00108	3-phosphoshikimate 1-carboxyvinyltransferase			None		[ASKA:ECK0899+b0908+JW0891+aroA][KEIO:ECK0899+b0908+JW0891+aroA][STRING:511145.b0908][ASAP:ABE-0003095][ECHOBASE:EB0071][OU-MICROARRAY:b0908][CGSC:1008][ECOCYC:EG10073][REFSEQ:b0908] 
RDBECOLIGNC00070	aroB	b3389	3517398	3518486	reverse	RDBECOLIPDC00109	3-dehydroquinate synthase			None		[ASKA:ECK3376+b3389+JW3352+aroB][KEIO:ECK3376+b3389+JW3352+aroB][STRING:511145.b3389][ASAP:ABE-0011067][ECHOBASE:EB0072][OU-MICROARRAY:b3389][CGSC:1007][ECOCYC:EG10074][REFSEQ:b3389] 
RDBECOLIGNC00071	aroC	b2329	2446388	2447473	reverse	RDBECOLIPDC00110	chorismate synthase			None		[ASKA:ECK2323+b2329+JW2326+aroC][KEIO:ECK2323+b2329+JW2326+aroC][STRING:511145.b2329][ASAP:ABE-0007693][ECHOBASE:EB0073][OU-MICROARRAY:b2329][CGSC:1006][ECOCYC:EG10075][REFSEQ:b2329] 
RDBECOLIGNC00072	aroD	b1693	1774686	1775444	forward	RDBECOLIPDC00111	3-dehydroquinate dehydratase			None		[ASKA:ECK1691+b1693+JW1683+aroD][STRING:511145.b1693][ASAP:ABE-0005653][ECHOBASE:EB0074][OU-MICROARRAY:b1693][CGSC:1005][ECOCYC:EG10076][REFSEQ:b1693] 
RDBECOLIGNC00073	aroE	b3281	3430020	3430838	reverse	RDBECOLIPDC00112	shikimate dehydrogenase			None		[ASKA:ECK3268+b3281+JW3242+aroE][KEIO:ECK3268+b3281+JW3242+aroE][STRING:511145.b3281][ASAP:ABE-0010763][ECHOBASE:EB0075][OU-MICROARRAY:b3281][CGSC:1004][ECOCYC:EG10077][REFSEQ:b3281] 
RDBECOLIGNC00074	aroF	b2601	2740080	2741150	reverse	RDBECOLIPDC00113	3-deoxy-7-phosphoheptulonate synthase, Tyr-sensitive			None		[ASKA:ECK2598+b2601+JW2582+aroF][KEIO:ECK2598+b2601+JW2582+aroF][STRING:511145.b2601][ASAP:ABE-0008549][ECHOBASE:EB0076][OU-MICROARRAY:b2601][CGSC:1003][ECOCYC:EG10078][REFSEQ:b2601] 
RDBECOLIGNC00075	aroG	b0754	785633	786685	forward	RDBECOLIPDC00114	3-deoxy-7-phosphoheptulonate synthase, Phe-sensitive			None		[ASKA:ECK0743+b0754+JW0737+aroG][KEIO:ECK0743+b0754+JW0737+aroG][STRING:511145.b0754][ASAP:ABE-0002560][ECHOBASE:EB0077][OU-MICROARRAY:b0754][CGSC:1002][ECOCYC:EG10079][REFSEQ:b0754] 
RDBECOLIGNC00076	aroH	b1704	1788435	1789481	forward	RDBECOLIPDC00115	3-deoxy-7-phosphoheptulonate synthase, Trp-sensitive			None		[ASKA:ECK1702+b1704+JW1694+aroH][KEIO:ECK1702+b1704+JW1694+aroH][STRING:511145.b1704][ASAP:ABE-0005686][ECHOBASE:EB0078][OU-MICROARRAY:b1704][CGSC:1001][ECOCYC:EG10080][REFSEQ:b1704] 
RDBECOLIGNC00077	aroK	b3390	3518543	3519064	reverse	RDBECOLIPDC00116	shikimate kinase 1		1630320	None		[KEIO:ECK3377+b3390+JW5947+aroK][STRING:511145.b3390][ASAP:ABE-0011069][ECHOBASE:EB0079][OU-MICROARRAY:b3390][CGSC:30224][ECOCYC:EG10081][REFSEQ:b3390] 
RDBECOLIGNC00078	aroL	b0388	406405	406929	forward	RDBECOLIPDC00117	shikimate kinase 2			None		[ASKA:ECK0383+b0388+JW0379+aroL][KEIO:ECK0383+b0388+JW0379+aroL][STRING:511145.b0388][ASAP:ABE-0001353][ECHOBASE:EB0080][OU-MICROARRAY:b0388][CGSC:999][ECOCYC:EG10082][REFSEQ:b0388] 
RDBECOLIGNC00079	aroM	b0390	407428	408105	forward	RDBECOLIPDC00390	protein AroM			None		[ASKA:ECK0385+b0390+JW0381+aroM][KEIO:ECK0385+b0390+JW0381+aroM][STRING:511145.b0390][ASAP:ABE-0001357][ECHOBASE:EB0081][OU-MICROARRAY:b0390][CGSC:18523][ECOCYC:EG10083][REFSEQ:b0390] 
RDBECOLIGNC00080	aroP	b0112	120178	121551	reverse	RDBECOLIPDC00118	aromatic amino acid:H<sup>+</sup> symporter AroP			None		[ASKA:ECK0111+b0112+JW0108+aroP][KEIO:ECK0111+b0112+JW0108+aroP][STRING:511145.b0112][ASAP:ABE-0000384][ECHOBASE:EB0082][OU-MICROARRAY:b0112][CGSC:998][ECOCYC:EG10084][REFSEQ:b0112] 
RDBECOLIGNC00081	ascB	b2716	2840990	2842414	forward	RDBECOLIPDC00391	cryptic 6-phospho-&beta;-glucosidase AscB			None		[ASKA:ECK2711+b2716+JW2686+ascB][KEIO:ECK2711+b2716+JW2686+ascB][STRING:511145.b2716][ASAP:ABE-0008928][ECHOBASE:EB0083][OU-MICROARRAY:b2716][CGSC:33236][ECOCYC:EG10085][REFSEQ:b2716] 
RDBECOLIGNC00082	ascF	b2715	2839524	2840981	forward	RDBECOLIPDC00126	&beta;-glucoside specific PTS enzyme IIBC component			None		[ASKA:ECK2710+b2715+JW5435+ascF][KEIO:ECK2710+b2715+JW5435+ascF][STRING:511145.b2715][ASAP:ABE-0008926][ECHOBASE:EB0084][OU-MICROARRAY:b2715][CGSC:33233][ECOCYC:EG10086][REFSEQ:b2715] 
RDBECOLIGNC00083	ascG	b2714	2838254	2839264	reverse	RDBECOLIPDC00392	DNA-binding transcriptional repressor AscG			None		[ASKA:ECK2709+b2714+JW5434+ascG][KEIO:ECK2709+b2714+JW5434+ascG][STRING:511145.b2714][ASAP:ABE-0008922][ECHOBASE:EB0085][OU-MICROARRAY:b2714][CGSC:33230][ECOCYC:EG10087][REFSEQ:b2714] 
RDBECOLIGNC00084	asd	b3433	3573775	3574878	reverse	RDBECOLIPDC00131	aspartate-semialdehyde dehydrogenase			None		[ASKA:ECK3419+b3433+JW3396+asd][STRING:511145.b3433][ASAP:ABE-0011211][ECHOBASE:EB0086][OU-MICROARRAY:b3433][CGSC:996][ECOCYC:EG10088][REFSEQ:b3433] 
RDBECOLIGNC00085	aslA	b3801	3984352	3986007	reverse	RDBECOLIPDC00125	putative sulfatase AslA			None		[ASKA:ECK3794+b3801+JW3773+aslA][KEIO:ECK3794+b3801+JW3773+aslA][MIM:272200][STRING:511145.b3801][ASAP:ABE-0012411][ECHOBASE:EB0087][OU-MICROARRAY:b3801][CGSC:33957][ECOCYC:EG10089][REFSEQ:b3801] 
RDBECOLIGNC00086	aslB	b3800	3982958	3984193	forward	RDBECOLIPDC00393	putative anaerobic sulfatase maturation enzyme AslB			None		[ASKA:ECK3793+b3800+JW5594+aslB][KEIO:ECK3793+b3800+JW5594+aslB][STRING:511145.b3800][ASAP:ABE-0012408][ECHOBASE:EB0088][OU-MICROARRAY:b3800][CGSC:33960][ECOCYC:EG10090][REFSEQ:b3800] 
RDBECOLIGNC00087	asnA	b3744	3927155	3928147	forward	RDBECOLIPDC00129	asparagine synthetase A		6117826	None		[ASKA:ECK3738+b3744+JW3722+asnA][KEIO:ECK3738+b3744+JW3722+asnA][STRING:511145.b3744][ASAP:ABE-0012242][ECHOBASE:EB0089][OU-MICROARRAY:b3744][CGSC:995][ECOCYC:EG10091][REFSEQ:b3744] 
RDBECOLIGNC00088	asnB	b0674	697513	699177	reverse	RDBECOLIPDC00130	asparagine synthetase B		1973930	None		[ASKA:ECK0662+b0674+JW0660+asnB][KEIO:ECK0662+b0674+JW0660+asnB][MIM:615574][STRING:511145.b0674][ASAP:ABE-0002292][ECHOBASE:EB0090][OU-MICROARRAY:b0674][CGSC:994][ECOCYC:EG10092][REFSEQ:b0674] 
RDBECOLIGNC00089	asnC	b3743	3926545	3927003	reverse	RDBECOLIPDC03944	DNA-binding transcriptional dual regulator AsnC			None		[ASKA:ECK3737+b3743+JW3721+asnC][KEIO:ECK3737+b3743+JW3721+asnC][STRING:511145.b3743][ASAP:ABE-0012237][ECHOBASE:EB0091][OU-MICROARRAY:b3743][CGSC:18520][ECOCYC:EG10093][REFSEQ:b3743] 
RDBECOLIGNC00090	asnS	b0930	987585	988985	reverse	RDBECOLIPDC00128	asparagine&mdash;tRNA ligase			None		[ASKA:ECK0921+b0930+JW0913+asnS][MIM:616239][STRING:511145.b0930][ASAP:ABE-0003162][ECHOBASE:EB0092][OU-MICROARRAY:b0930][CGSC:993][ECOCYC:EG10094][REFSEQ:b0930] 
RDBECOLIGNC00091	aspA	b4139	4366891	4368327	reverse	RDBECOLIPDC00133	aspartate ammonia-lyase		9852003	None		[ASKA:ECK4133+b4139+JW4099+aspA][KEIO:ECK4133+b4139+JW4099+aspA][STRING:511145.b4139][ASAP:ABE-0013551][ECHOBASE:EB0093][OU-MICROARRAY:b4139][CGSC:991][ECOCYC:EG10095][REFSEQ:b4139] 
RDBECOLIGNC00092	aspC	b0928	984519	985709	reverse	RDBECOLIPDC00132	aspartate aminotransferase			None		[ASKA:ECK0919+b0928+JW0911+aspC][KEIO:ECK0919+b0928+JW0911+aspC][STRING:511145.b0928][ASAP:ABE-0003150][ECHOBASE:EB0094][OU-MICROARRAY:b0928][CGSC:990][ECOCYC:EG10096][REFSEQ:b0928] 
RDBECOLIGNC00093	aspS	b1866	1948750	1950522	reverse	RDBECOLIPDC00140	aspartate&mdash;tRNA ligase			None		[ASKA:ECK1867+b1866+JW1855+aspS][MIM:611105][STRING:511145.b1866][ASAP:ABE-0006226][ECHOBASE:EB0095][OU-MICROARRAY:b1866][CGSC:32508][ECOCYC:EG10097][REFSEQ:b1866] 
RDBECOLIGNC00094	atpA	b3734	3918316	3919857	reverse	RDBECOLIPDC00145	ATP synthase F<sub>1</sub> complex subunit &alpha;			None		[ASKA:ECK3727+b3734+JW3712+atpA][KEIO:ECK3727+b3734+JW3712+atpA][MIM:616045][STRING:511145.b3734][ASAP:ABE-0012213][ECHOBASE:EB0096][OU-MICROARRAY:b3734][CGSC:33][ECOCYC:EG10098][REFSEQ:b3734] 
RDBECOLIGNC00095	atpB	b3738	3921236	3922051	reverse	RDBECOLIPDC00146	ATP synthase F<sub>o</sub> complex subunit a			None		[ASKA:ECK3731+b3738+JW3716+atpB][KEIO:ECK3731+b3738+JW3716+atpB][STRING:511145.b3738][ASAP:ABE-0012222][ECHOBASE:EB0097][OU-MICROARRAY:b3738][CGSC:32][ECOCYC:EG10099][REFSEQ:b3738] 
RDBECOLIGNC00096	atpC	b3731	3915553	3915972	reverse	RDBECOLIPDC00147	ATP synthase F<sub>1</sub> complex subunit &epsilon;			None		[ASKA:ECK3724+b3731+JW3709+atpC][KEIO:ECK3724+b3731+JW3709+atpC][STRING:511145.b3731][ASAP:ABE-0012206][ECHOBASE:EB0098][OU-MICROARRAY:b3731][CGSC:31][ECOCYC:EG10100][REFSEQ:b3731] 
RDBECOLIGNC00097	atpD	b3732	3915993	3917375	reverse	RDBECOLIPDC00148	ATP synthase F<sub>1</sub> complex subunit &beta;			None		[ASKA:ECK3725+b3732+JW3710+atpD][KEIO:ECK3725+b3732+JW3710+atpD][STRING:511145.b3732][ASAP:ABE-0012208][ECHOBASE:EB0099][OU-MICROARRAY:b3732][CGSC:30][ECOCYC:EG10101][REFSEQ:b3732] 
RDBECOLIGNC00098	atpE	b3737	3920950	3921189	reverse	RDBECOLIPDC00149	ATP synthase F<sub>o</sub> complex subunit c			None		[ASKA:ECK3730+b3737+JW3715+atpE][KEIO:ECK3730+b3737+JW3715+atpE][STRING:511145.b3737][ASAP:ABE-0012220][ECHOBASE:EB0100][OU-MICROARRAY:b3737][CGSC:29][ECOCYC:EG10102][REFSEQ:b3737] 
RDBECOLIGNC00099	atpF	b3736	3920418	3920888	reverse	RDBECOLIPDC00150	ATP synthase F<sub>o</sub> complex subunit b			None		[ASKA:ECK3729+b3736+JW3714+atpF][KEIO:ECK3729+b3736+JW3714+atpF][STRING:511145.b3736][ASAP:ABE-0012217][ECHOBASE:EB0101][OU-MICROARRAY:b3736][CGSC:28][ECOCYC:EG10103][REFSEQ:b3736] 
RDBECOLIGNC00100	atpG	b3733	3917402	3918265	reverse	RDBECOLIPDC00151	ATP synthase F<sub>1</sub> complex subunit &gamma;			None		[ASKA:ECK3726+b3733+JW3711+atpG][KEIO:ECK3726+b3733+JW3711+atpG][STRING:511145.b3733][ASAP:ABE-0012211][ECHOBASE:EB0102][OU-MICROARRAY:b3733][CGSC:27][ECOCYC:EG10104][REFSEQ:b3733] 
RDBECOLIGNC00101	atpH	b3735	3919870	3920403	reverse	RDBECOLIPDC00152	ATP synthase F<sub>1</sub> complex subunit &delta;			None		[ASKA:ECK3728+b3735+JW3713+atpH][KEIO:ECK3728+b3735+JW3713+atpH][STRING:511145.b3735][ASAP:ABE-0012215][ECHOBASE:EB0103][OU-MICROARRAY:b3735][CGSC:26][ECOCYC:EG10105][REFSEQ:b3735] 
RDBECOLIGNC00102	atpI	b3739	3922060	3922440	reverse	RDBECOLIPDC00394	ATP synthase accessory factor AtpI			None		[ASKA:ECK3732+b3739+JW5611+atpI][KEIO:ECK3732+b3739+JW5611+atpI][STRING:511145.b3739][ASAP:ABE-0012224][ECHOBASE:EB0104][OU-MICROARRAY:b3739][CGSC:18511][ECOCYC:EG10106][REFSEQ:b3739] 
RDBECOLIGNC00103	avtA	b3572	3739705	3740958	forward	RDBECOLIPDC04431	valine&mdash;pyruvate aminotransferase			None		[ASKA:ECK3561+b3572+JW5652+avtA][KEIO:ECK3561+b3572+JW5652+avtA][STRING:511145.b3572][ASAP:ABE-0011671][ECHOBASE:EB0105][OU-MICROARRAY:b3572][CGSC:971][ECOCYC:EG10107][REFSEQ:b3572] 
RDBECOLIGNC00104	bcp	b2480	2600478	2600948	forward	RDBECOLIPDC00395	thiol peroxidase			None		[ASKA:ECK2476+b2480+JW2465+bcp][KEIO:ECK2476+b2480+JW2465+bcp][STRING:511145.b2480][ASAP:ABE-0008171][ECHOBASE:EB0106][OU-MICROARRAY:b2480][CGSC:33035][ECOCYC:EG10108][REFSEQ:b2480] 
RDBECOLIGNC00105	betA	b0311	325577	327247	reverse	RDBECOLIPDC00243	choline dehydrogenase			None		[ASKA:ECK0309+b0311+JW0303+betA][KEIO:ECK0309+b0311+JW0303+betA][STRING:511145.b0311][ASAP:ABE-0001070][ECHOBASE:EB0107][OU-MICROARRAY:b0311][CGSC:17740][ECOCYC:EG10109][REFSEQ:b0311] 
RDBECOLIGNC00106	betB	b0312	327261	328733	reverse	RDBECOLIPDC00196	betaine aldehyde dehydrogenase			None		[ASKA:ECK0310+b0312+JW0304+betB][KEIO:ECK0310+b0312+JW0304+betB][STRING:511145.b0312][ASAP:ABE-0001072][ECHOBASE:EB0108][OU-MICROARRAY:b0312][CGSC:17737][ECOCYC:EG10110][REFSEQ:b0312] 
RDBECOLIGNC00107	betI	b0313	328747	329334	reverse	RDBECOLIPDC03945	DNA-binding transcriptional repressor BetI			None		[ASKA:ECK0311+b0313+JW0305+betI][STRING:511145.b0313][ASAP:ABE-0001076][ECHOBASE:EB0109][OU-MICROARRAY:b0313][CGSC:30692][ECOCYC:EG10111][REFSEQ:b0313] 
RDBECOLIGNC00108	betT	b0314	329463	331496	forward	RDBECOLIPDC00207	choline:H<sup>+</sup> symporter			None		[ASKA:ECK0312+b0314+JW0306+betT][STRING:511145.b0314][ASAP:ABE-0001080][ECHOBASE:EB0110][OU-MICROARRAY:b0314][CGSC:18505][ECOCYC:EG10112][REFSEQ:b0314] 
RDBECOLIGNC00109	bfr	b3336	3466249	3466725	reverse	RDBECOLIPDC00396	bacterioferritin			None		[ASKA:ECK3323+b3336+JW3298+bfr][KEIO:ECK3323+b3336+JW3298+bfr][STRING:511145.b3336][ASAP:ABE-0010903][ECHOBASE:EB0111][OU-MICROARRAY:b3336][CGSC:32528][ECOCYC:EG10113][REFSEQ:b3336] 
RDBECOLIGNC00110	bglB	b3721	3902289	3903701	reverse	RDBECOLIPDC00397	6-phospho-&beta;-glucosidase B			None		[ASKA:blgA+b3721+ECK3714+bglB][KEIO:ECK3714+b3721+JW3699+bglB][MIM:223000][STRING:511145.b3721][ASAP:ABE-0012169][ECHOBASE:EB0112][CGSC:964][OU-MICROARRAY:b3721][ECOCYC:EG10114][REFSEQ:b3721] 
RDBECOLIGNC00111	bglF	b3722	3903720	3905597	reverse	RDBECOLIPDC00208	&beta;-glucoside specific PTS enzyme II / BglG kinase / BglG phosphatase			None		[ASKA:bglC+b3722+bglS+bglF][KEIO:ECK3715+b3722+JW3700+bglF][STRING:511145.b3722][ASAP:ABE-0012171][ECHOBASE:EB0113][CGSC:18502][OU-MICROARRAY:b3722][ECOCYC:EG10115][REFSEQ:b3722] 
RDBECOLIGNC00112	bglG	b3723	3905731	3906567	reverse	RDBECOLIPDC00398	transcriptional antiterminator BglG			None		[ASKA:bglC+b3723+bglR+bglG][KEIO:ECK3716+b3723+JW3701+bglG][STRING:511145.b3723][ASAP:ABE-0012174][ECHOBASE:EB0114][OU-MICROARRAY:b3723][CGSC:963][ECOCYC:EG10116][REFSEQ:b3723] 
RDBECOLIGNC00113	bioA	b0774	807968	809257	reverse	RDBECOLIPDC00306	adenosylmethionine-8-amino-7-oxononanoate aminotransferase			None		[ASKA:ECK0763+b0774+JW0757+bioA][KEIO:ECK0763+b0774+JW0757+bioA][STRING:511145.b0774][ASAP:ABE-0002635][ECHOBASE:EB0115][OU-MICROARRAY:b0774][CGSC:959][ECOCYC:EG10117][REFSEQ:b0774] 
RDBECOLIGNC00114	bioB	b0775	809344	810384	forward	RDBECOLIPDC00210	biotin synthase			None		[ASKA:ECK0764+b0775+JW0758+bioB][KEIO:ECK0764+b0775+JW0758+bioB][STRING:511145.b0775][ASAP:ABE-0002644][ECHOBASE:EB0116][OU-MICROARRAY:b0775][CGSC:958][ECOCYC:EG10118][REFSEQ:b0775] 
RDBECOLIGNC00115	bioC	b0777	811522	812277	forward	RDBECOLIPDC00399	malonyl-acyl carrier protein methyltransferase			None		[ASKA:ECK0766+b0777+JW0760+bioC][KEIO:ECK0766+b0777+JW0760+bioC][MIM:256000][STRING:511145.b0777][ASAP:ABE-0002648][ECHOBASE:EB0117][OU-MICROARRAY:b0777][CGSC:957][ECOCYC:EG10119][REFSEQ:b0777] 
RDBECOLIGNC00116	bioD	b0778	812270	812947	forward	RDBECOLIPDC00321	dethiobiotin synthetase			None		[ASKA:ECK0767+b0778+JW0761+bioD][KEIO:ECK0767+b0778+JW0761+bioD][STRING:511145.b0778][ASAP:ABE-0002650][ECHOBASE:EB0118][OU-MICROARRAY:b0778][CGSC:956][ECOCYC:EG10120][REFSEQ:b0778] 
RDBECOLIGNC00117	bioF	b0776	810381	811535	forward	RDBECOLIPDC00018	8-amino-7-oxononanoate synthase			None		[ASKA:ECK0765+b0776+JW0759+bioF][KEIO:ECK0765+b0776+JW0759+bioF][STRING:511145.b0776][ASAP:ABE-0002646][ECHOBASE:EB0119][OU-MICROARRAY:b0776][CGSC:955][ECOCYC:EG10121][REFSEQ:b0776] 
RDBECOLIGNC00118	bioH	b3412	3544074	3544844	reverse	RDBECOLIPDC00400	pimeloyl-acyl carrier protein methyl ester esterase			None		[ASKA:bioB+b3412+ECK3399+bioH][KEIO:ECK3399+b3412+JW3375+bioH][STRING:511145.b3412][ASAP:ABE-0011136][ECHOBASE:EB0120][OU-MICROARRAY:b3412][CGSC:954][ECOCYC:EG10122][REFSEQ:b3412] 
RDBECOLIGNC00119	birA	b3973	4173082	4174047	forward	RDBECOLIPDC00211	DNA-binding transcriptional repressor/biotin-[acetyl-CoA-carboxylase] ligase BirA			None		[ASKA:bioR+b3973+ECK3965+birA][MIM:253270][STRING:511145.b3973][ASAP:ABE-0013001][ECHOBASE:EB0121][OU-MICROARRAY:b3973][CGSC:952][ECOCYC:EG10123][REFSEQ:b3973] 
RDBECOLIGNC00120	bisC	b3551	3714061	3716394	reverse	RDBECOLIPDC00401	biotin sulfoxide reductase			None		[KEIO:ECK3538+b3551+JW5940+bisC][STRING:511145.b3551][ASAP:ABE-0011597][ECHOBASE:EB0122][OU-MICROARRAY:b3551][CGSC:951][ECOCYC:EG10124][REFSEQ:b3551] 
RDBECOLIGNC00121	bolA	b0435	454472	454789	forward	RDBECOLIPDC00402	DNA-binding transcriptional dual regulator BolA			None		[ASKA:ECK0429+b0435+JW5060+bolA][KEIO:ECK0429+b0435+JW5060+bolA][STRING:511145.b0435][ASAP:ABE-0001508][ECHOBASE:EB0123][OU-MICROARRAY:b0435][CGSC:31032][ECOCYC:EG10125][REFSEQ:b0435] 
RDBECOLIGNC00122	btuB	b3966	4163639	4165483	forward	RDBECOLIPDC00403	cobalamin outer membrane transporter			None		[ASKA:bfe+b3966+ECK3958+btuB][STRING:511145.b3966][ASAP:ABE-0012987][ECHOBASE:EB0124][OU-MICROARRAY:b3966][CGSC:946][ECOCYC:EG10126][REFSEQ:b3966] 
RDBECOLIGNC00123	btuC	b1711	1794172	1795152	reverse	RDBECOLIPDC00214	vitamin B<sub>12</sub> ABC transporter membrane subunit			None		[ASKA:ECK1709+b1711+JW1701+btuC][KEIO:ECK1709+b1711+JW1701+btuC][STRING:511145.b1711][ASAP:ABE-0005712][ECHOBASE:EB0125][OU-MICROARRAY:b1711][CGSC:945][ECOCYC:EG10127][REFSEQ:b1711] 
RDBECOLIGNC00124	btuD	b1709	1792809	1793558	reverse	RDBECOLIPDC00215	vitamin B<sub>12</sub> ABC transporter ATP binding subunit			None		[ASKA:ECK1707+b1709+JW1699+btuD][KEIO:ECK1707+b1709+JW1699+btuD][STRING:511145.b1709][ASAP:ABE-0005707][ECHOBASE:EB0126][OU-MICROARRAY:b1709][CGSC:18499][ECOCYC:EG10128][REFSEQ:b1709] 
RDBECOLIGNC00125	btuE	b1710	1793558	1794109	reverse	RDBECOLIPDC00216	thioredoxin/glutathione peroxidase BtuE			None		[ASKA:ECK1708+b1710+JW1700+btuE][KEIO:ECK1708+b1710+JW1700+btuE][MIM:614266][STRING:511145.b1710][ASAP:ABE-0005709][ECHOBASE:EB0127][OU-MICROARRAY:b1710][CGSC:18496][ECOCYC:EG10129][REFSEQ:b1710] 
RDBECOLIGNC00126	btuR	b1270	1327767	1328357	reverse	RDBECOLIPDC00261	cobinamide/cobalamin adenosyltransferase			None		[ASKA:ECK1264+b1270+JW1262+btuR][KEIO:ECK1264+b1270+JW1262+btuR][STRING:511145.b1270][ASAP:ABE-0004261][ECHOBASE:EB0128][OU-MICROARRAY:b1270][CGSC:18493][ECOCYC:EG10130][REFSEQ:b1270] 
RDBECOLIGNC00127	cadA	b4131	4356470	4358617	reverse	RDBECOLIPDC03457	lysine decarboxylase 1			None		[ASKA:ECK4125+b4131+JW4092+cadA][STRING:511145.b4131][ASAP:ABE-0013526][ECHOBASE:EB0129][OU-MICROARRAY:b4131][CGSC:943][ECOCYC:EG10131][REFSEQ:b4131] 
RDBECOLIGNC00128	cadB	b4132	4358697	4360031	reverse	RDBECOLIPDC00218	lysine:cadaverine antiporter			None		[ASKA:ECK4126+b4132+JW4093+cadB][KEIO:ECK4126+b4132+JW4093+cadB][STRING:511145.b4132][ASAP:ABE-0013530][ECHOBASE:EB0130][OU-MICROARRAY:b4132][CGSC:34228][ECOCYC:EG10132][REFSEQ:b4132] 
RDBECOLIGNC00129	cadC	b4133	4360396	4361934	reverse	RDBECOLIPDC03969	DNA-binding transcriptional activator CadC			None		[ASKA:ECK4127+b4133+JW4094+cadC][KEIO:ECK4127+b4133+JW4094+cadC][STRING:511145.b4133][ASAP:ABE-0013532][ECHOBASE:EB0131][OU-MICROARRAY:b4133][CGSC:34231][ECOCYC:EG10133][REFSEQ:b4133] 
RDBECOLIGNC00130	carA	b0032	29651	30799	forward	RDBECOLIPDC00226	carbamoyl-phosphate synthetase small subunit			None		[ASKA:ECK0033+b0032+JW0030+carA][KEIO:ECK0033+b0032+JW0030+carA][STRING:511145.b0032][NCBI-GENE:949025][ASAP:ABE-0000118][ECHOBASE:EB0132][OU-MICROARRAY:b0032][CGSC:936][ECOCYC:EG10134][REFSEQ:b0032] 
RDBECOLIGNC00131	carB	b0033	30817	34038	forward	RDBECOLIPDC00225	carbamoyl-phosphate synthetase large subunit			None		[ASKA:ECK0034+b0033+JW0031+carB][KEIO:ECK0034+b0033+JW0031+carB][MIM:616457][STRING:511145.b0033][NCBI-GENE:944775][ASAP:ABE-0000121][ECHOBASE:EB0133][CGSC:935][OU-MICROARRAY:b0033][ECOCYC:EG10135][REFSEQ:b0033] 
