# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) regulatorId. Regulator identifier
## (2) regulatorName. Regulator Name
## (3) regulatorGeneName. Gene(s) coding for the TF
## (4) conformationName.  Name of the active conformation of the regulator.
## (5) regulatedId. Gene ID regulated by the Regulator (regulated Gene)
## (6) regulatedName. Gene regulated by the Regulator (regulated Gene)
## (7) function. Regulatory Function of the Regulator on the regulated Gene (+ activator, - repressor, -+ dual, ? unknown)
## (8) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed[C], Strong[S], Weak[W], Unknown[?])
1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)conformationName	5)regulatedId	6)regulatedName	7)function	8)confidenceLevel 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC03793	sufS	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC03794	sufD	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC03795	sufC	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC03796	sufB	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC03815	yniA	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC03853	yeaG	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC03854	yeaH	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC03865	yeaQ	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC03878	yoaC	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC03893	yebV	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC03915	uspC	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC03929	yedP	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC03934	hchA	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC03957	flu	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC03993	yegP	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04003	fbaB	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04039	elaB	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04078	yfcZ	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04206	rseC	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04207	rseB	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04245	glaH	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04246	kbp	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04247	yqaE	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04405	dkgA	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04431	patA	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04449	yqjF	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04478	yhbO	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04512	yhcO	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04542	fkpA	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04593	ysgA	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04612	blc	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04635	yjfY	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04653	yjgH	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04695	iraD	+	W 
RDBECOLICNC00080	ppGpp		ppGpp	RDBECOLIGNC04734	ilvG	+	W 
RDBECOLIPDC00031	AcnB	acnB	AcnB	RDBECOLIGNC02188	acnB	+	W 
RDBECOLIPDC00328	DicF	dicF	Qin prophage; small regulatory RNA DicF	RDBECOLIGNC00341	ftsZ	-	S 
RDBECOLIPDC00328	DicF	dicF	Qin prophage; small regulatory RNA DicF	RDBECOLIGNC00559	manX	-	S 
RDBECOLIPDC00328	DicF	dicF	Qin prophage; small regulatory RNA DicF	RDBECOLIGNC00793	pykA	-	S 
RDBECOLIPDC00328	DicF	dicF	Qin prophage; small regulatory RNA DicF	RDBECOLIGNC02444	xylR	-	S 
RDBECOLIPDC00358	DsrA	dsrA	small regulatory RNA DsrA	RDBECOLIGNC00450	hns	-	S 
RDBECOLIPDC00358	DsrA	dsrA	small regulatory RNA DsrA	RDBECOLIGNC00502	rpoS	+	W 
RDBECOLIPDC00358	DsrA	dsrA	small regulatory RNA DsrA	RDBECOLIGNC00539	lrp	-	S 
RDBECOLIPDC00358	DsrA	dsrA	small regulatory RNA DsrA	RDBECOLIGNC00804	rbsA	-	S 
RDBECOLIPDC00358	DsrA	dsrA	small regulatory RNA DsrA	RDBECOLIGNC00805	rbsB	-	S 
RDBECOLIPDC00358	DsrA	dsrA	small regulatory RNA DsrA	RDBECOLIGNC00806	rbsC	-	S 
RDBECOLIPDC00358	DsrA	dsrA	small regulatory RNA DsrA	RDBECOLIGNC00807	rbsD	-	S 
RDBECOLIPDC00358	DsrA	dsrA	small regulatory RNA DsrA	RDBECOLIGNC00808	rbsK	-	S 
RDBECOLIPDC00358	DsrA	dsrA	small regulatory RNA DsrA	RDBECOLIGNC00809	rbsR	-	S 
RDBECOLIPDC00358	DsrA	dsrA	small regulatory RNA DsrA	RDBECOLIGNC02853	rbsZ	-	S 
RDBECOLIPDC00425	DeaD	deaD	ATP-dependent RNA helicase DeaD	RDBECOLIGNC01227	ldtD	+	W 
RDBECOLIPDC00501	Hfq	hfq	RNA-binding protein Hfq	RDBECOLIGNC00559	manX	-	C 
RDBECOLIPDC00501	Hfq	hfq	RNA-binding protein Hfq	RDBECOLIGNC01622	hpf	+	W 
RDBECOLIPDC00501	Hfq	hfq	RNA-binding protein Hfq	RDBECOLIGNC01623	ptsN	-	W 
RDBECOLIPDC00616	Pnp	pnp	polynucleotide phosphorylase	RDBECOLIGNC00733	pnp	-	W 
RDBECOLIPDC00675	RplA	rplA	50S ribosomal subunit protein L1	RDBECOLIGNC00854	rplA	-	W 
RDBECOLIPDC00675	RplA	rplA	50S ribosomal subunit protein L1	RDBECOLIGNC00861	rplJ	-	W 
RDBECOLIPDC00675	RplA	rplA	50S ribosomal subunit protein L1	RDBECOLIGNC00862	rplK	-	W 
RDBECOLIPDC00675	RplA	rplA	50S ribosomal subunit protein L1	RDBECOLIGNC00863	rplL	-	W 
RDBECOLIPDC00675	RplA	rplA	50S ribosomal subunit protein L1	RDBECOLIGNC00884	rpoB	-	W 
RDBECOLIPDC00675	RplA	rplA	50S ribosomal subunit protein L1	RDBECOLIGNC00885	rpoC	-	W 
RDBECOLIPDC00678	RplD	rplD	50S ribosomal subunit protein L4	RDBECOLIGNC00993	tnaA	-	C 
RDBECOLIPDC00685	RplM	rplM	50S ribosomal subunit protein L13	RDBECOLIGNC00864	rplM	-	S 
RDBECOLIPDC00685	RplM	rplM	50S ribosomal subunit protein L13	RDBECOLIGNC00898	rpsI	-	S 
RDBECOLIPDC00692	RplT	rplT	50S ribosomal subunit protein L20	RDBECOLIGNC00871	rplT	-	S 
RDBECOLIPDC00692	RplT	rplT	50S ribosomal subunit protein L20	RDBECOLIGNC01208	rpmI	-	S 
RDBECOLIPDC00696	RplY	rplY	50S ribosomal subunit protein L25	RDBECOLIGNC00875	rplY	-	S 
RDBECOLIPDC00700	RpmE	rpmE	50S ribosomal subunit protein L31	RDBECOLIGNC00879	rpmE	-	S 
RDBECOLIPDC00706	RpsA	rpsA	30S ribosomal subunit protein S1	RDBECOLIGNC00311	fis	+	W 
RDBECOLIPDC00706	RpsA	rpsA	30S ribosomal subunit protein S1	RDBECOLIGNC00560	manY	+	S 
RDBECOLIPDC00706	RpsA	rpsA	30S ribosomal subunit protein S1	RDBECOLIGNC00733	pnp	+	W 
RDBECOLIPDC00706	RpsA	rpsA	30S ribosomal subunit protein S1	RDBECOLIGNC00890	rpsA	-	S 
RDBECOLIPDC00706	RpsA	rpsA	30S ribosomal subunit protein S1	RDBECOLIGNC00904	rpsO	+	W 
RDBECOLIPDC00707	RpsB	rpsB	30S ribosomal subunit protein S2	RDBECOLIGNC00891	rpsB	-	W 
RDBECOLIPDC00707	RpsB	rpsB	30S ribosomal subunit protein S2	RDBECOLIGNC01021	tsf	-	W 
RDBECOLIPDC00707	RpsB	rpsB	30S ribosomal subunit protein S2	RDBECOLIGNC02930	tff	-	W 
RDBECOLIPDC00709	RpsD	rpsD	30S ribosomal subunit protein S4	RDBECOLIGNC00868	rplQ	-	W 
RDBECOLIPDC00709	RpsD	rpsD	30S ribosomal subunit protein S4	RDBECOLIGNC00893	rpsD	-	W 
RDBECOLIPDC00709	RpsD	rpsD	30S ribosomal subunit protein S4	RDBECOLIGNC00900	rpsK	-	W 
RDBECOLIPDC00709	RpsD	rpsD	30S ribosomal subunit protein S4	RDBECOLIGNC00902	rpsM	-	W 
RDBECOLIPDC00712	RpsG	rpsG	30S ribosomal subunit protein S7	RDBECOLIGNC00353	fusA	-	W 
RDBECOLIPDC00712	RpsG	rpsG	30S ribosomal subunit protein S7	RDBECOLIGNC00896	rpsG	-	W 
RDBECOLIPDC00712	RpsG	rpsG	30S ribosomal subunit protein S7	RDBECOLIGNC00901	rpsL	-	W 
RDBECOLIPDC00712	RpsG	rpsG	30S ribosomal subunit protein S7	RDBECOLIGNC01024	tufA	-	W 
RDBECOLIPDC00713	RpsH	rpsH	30S ribosomal subunit protein S8	RDBECOLIGNC00756	secY	-	S 
RDBECOLIPDC00713	RpsH	rpsH	30S ribosomal subunit protein S8	RDBECOLIGNC00858	rplE	-	S 
RDBECOLIPDC00713	RpsH	rpsH	30S ribosomal subunit protein S8	RDBECOLIGNC00859	rplF	-	S 
RDBECOLIPDC00713	RpsH	rpsH	30S ribosomal subunit protein S8	RDBECOLIGNC00865	rplN	-	S 
RDBECOLIPDC00713	RpsH	rpsH	30S ribosomal subunit protein S8	RDBECOLIGNC00866	rplO	-	S 
RDBECOLIPDC00713	RpsH	rpsH	30S ribosomal subunit protein S8	RDBECOLIGNC00869	rplR	-	S 
RDBECOLIPDC00713	RpsH	rpsH	30S ribosomal subunit protein S8	RDBECOLIGNC00874	rplX	-	S 
RDBECOLIPDC00713	RpsH	rpsH	30S ribosomal subunit protein S8	RDBECOLIGNC00878	rpmD	-	S 
RDBECOLIPDC00713	RpsH	rpsH	30S ribosomal subunit protein S8	RDBECOLIGNC00894	rpsE	-	S 
RDBECOLIPDC00713	RpsH	rpsH	30S ribosomal subunit protein S8	RDBECOLIGNC00897	rpsH	-	S 
RDBECOLIPDC00713	RpsH	rpsH	30S ribosomal subunit protein S8	RDBECOLIGNC00903	rpsN	-	S 
RDBECOLIPDC00713	RpsH	rpsH	30S ribosomal subunit protein S8	RDBECOLIGNC01209	rpmJ	-	S 
RDBECOLIPDC00720	RpsO	rpsO	30S ribosomal subunit protein S15	RDBECOLIGNC00904	rpsO	-	C 
RDBECOLIPDC01031	CsrA	csrA	carbon storage regulator	RDBECOLIGNC01445	gadB	-	S 
RDBECOLIPDC01031	CsrA	csrA	carbon storage regulator	RDBECOLIGNC01497	gadE	-	W 
RDBECOLIPDC01031	CsrA	csrA	carbon storage regulator	RDBECOLIGNC01542	moaA	+	C 
RDBECOLIPDC01031	CsrA	csrA	carbon storage regulator	RDBECOLIGNC01543	moaB	+	C 
RDBECOLIPDC01031	CsrA	csrA	carbon storage regulator	RDBECOLIGNC01544	moaD	+	C 
RDBECOLIPDC01031	CsrA	csrA	carbon storage regulator	RDBECOLIGNC01545	moaE	+	C 
RDBECOLIPDC01031	CsrA	csrA	carbon storage regulator	RDBECOLIGNC01607	moaC	+	C 
RDBECOLIPDC01031	CsrA	csrA	carbon storage regulator	RDBECOLIGNC01824	rpoE	-	S 
RDBECOLIPDC01031	CsrA	csrA	carbon storage regulator	RDBECOLIGNC02563	gadA	-	S 
RDBECOLIPDC01031	CsrA	csrA	carbon storage regulator	RDBECOLIGNC02759	idlP	-	S 
RDBECOLIPDC01031	CsrA	csrA	carbon storage regulator	RDBECOLIGNC02760	ytiC	-	S 
RDBECOLIPDC01031	CsrA	csrA	carbon storage regulator	RDBECOLIGNC02761	ytiD	-	S 
RDBECOLIPDC01031	CsrA	csrA	carbon storage regulator	RDBECOLIGNC03448	ymdA	+	S 
RDBECOLIPDC01031	CsrA	csrA	carbon storage regulator	RDBECOLIGNC03674	gadC	-	S 
RDBECOLIPDC01031	CsrA	csrA	carbon storage regulator	RDBECOLIGNC03677	ydeO	-	W 
RDBECOLIPDC01031	CsrA	csrA	carbon storage regulator	RDBECOLIGNC04695	iraD	-	S 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00071	aroC	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00080	aroP	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00084	asd	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00087	asnA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00088	asnB	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00163	cstA	-	S 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00242	dppA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00365	gdhA	-	S 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00398	gltP	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00482	icd	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00487	ilvB	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00489	ilvD	-	S 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00493	ilvM	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00514	kgtP	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00539	lrp	-	S 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00562	map	-	S 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00649	nlpA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00666	oppA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00667	oppB	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00668	oppC	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00669	oppD	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00670	oppF	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00673	oxyR	+	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00721	phoP	-	S 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00722	phoQ	-	S 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00804	rbsA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00805	rbsB	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00806	rbsC	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00807	rbsD	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00808	rbsK	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC00809	rbsR	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC01012	trpA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC01013	trpB	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC01014	trpC	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC01015	trpD	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC01016	trpE	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC01243	ilvL	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC01247	trpL	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC01248	ivbL	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC01385	inaA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC01410	acs	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC01584	ydeE	-	S 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC01683	panD	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC01748	purU	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC02023	hisQ	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC02306	cycA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC02332	dppB	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC02333	dppC	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC02334	dppD	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC02335	dppF	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC02369	sstT	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC02853	rbsZ	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC03442	csgG	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC03443	csgF	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC03444	csgE	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC03445	csgD	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC03922	tcyJ	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC04041	rbn	+	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC04376	mltC	-	W 
RDBECOLIPDC03275	GcvB	gcvB	small regulatory RNA GcvB	RDBECOLIGNC04593	ysgA	-	W 
RDBECOLIPDC03411	McaS	mcaS	small regulatory RNA McaS	RDBECOLIGNC00313	flhC	+	S 
RDBECOLIPDC03411	McaS	mcaS	small regulatory RNA McaS	RDBECOLIGNC00314	flhD	+	S 
RDBECOLIPDC03411	McaS	mcaS	small regulatory RNA McaS	RDBECOLIGNC03442	csgG	-	S 
RDBECOLIPDC03411	McaS	mcaS	small regulatory RNA McaS	RDBECOLIGNC03443	csgF	-	S 
RDBECOLIPDC03411	McaS	mcaS	small regulatory RNA McaS	RDBECOLIGNC03444	csgE	-	S 
RDBECOLIPDC03411	McaS	mcaS	small regulatory RNA McaS	RDBECOLIGNC03445	csgD	-	S 
RDBECOLIPDC03413	GadY	gadY	small regulatory RNA GadY	RDBECOLIGNC02120	gadW	+	W 
RDBECOLIPDC03413	GadY	gadY	small regulatory RNA GadY	RDBECOLIGNC02121	gadX	+	W 
RDBECOLIPDC03508	MicF	micF	small regulatory RNA MicF	RDBECOLIGNC00017	cpxR	-	W 
RDBECOLIPDC03508	MicF	micF	small regulatory RNA MicF	RDBECOLIGNC00159	cpxA	-	W 
RDBECOLIPDC03508	MicF	micF	small regulatory RNA MicF	RDBECOLIGNC00539	lrp	-	S 
RDBECOLIPDC03508	MicF	micF	small regulatory RNA MicF	RDBECOLIGNC00663	ompF	-	W 
RDBECOLIPDC03508	MicF	micF	small regulatory RNA MicF	RDBECOLIGNC00666	oppA	+	W 
RDBECOLIPDC03508	MicF	micF	small regulatory RNA MicF	RDBECOLIGNC00719	phoE	-	W 
RDBECOLIPDC03508	MicF	micF	small regulatory RNA MicF	RDBECOLIGNC03922	tcyJ	-	W 
RDBECOLIPDC03921	OxyS	oxyS	small regulatory RNA OxyS	RDBECOLIGNC00295	fhlA	-	W 
RDBECOLIPDC03921	OxyS	oxyS	small regulatory RNA OxyS	RDBECOLIGNC00313	flhC	-	S 
RDBECOLIPDC03921	OxyS	oxyS	small regulatory RNA OxyS	RDBECOLIGNC00314	flhD	-	S 
RDBECOLIPDC03921	OxyS	oxyS	small regulatory RNA OxyS	RDBECOLIGNC00502	rpoS	-	W 
RDBECOLIPDC03921	OxyS	oxyS	small regulatory RNA OxyS	RDBECOLIGNC00659	nusG	-	W 
RDBECOLIPDC03921	OxyS	oxyS	small regulatory RNA OxyS	RDBECOLIGNC02029	iscA	+	S 
RDBECOLIPDC03921	OxyS	oxyS	small regulatory RNA OxyS	RDBECOLIGNC04016	mepS	-	S 
RDBECOLIPDC03921	OxyS	oxyS	small regulatory RNA OxyS	RDBECOLIGNC04185	iscU	+	S 
RDBECOLIPDC03921	OxyS	oxyS	small regulatory RNA OxyS	RDBECOLIGNC04186	iscS	+	S 
RDBECOLIPDC03921	OxyS	oxyS	small regulatory RNA OxyS	RDBECOLIGNC04187	iscR	+	S 
RDBECOLIPDC04134	ChiX	chiX	small regulatory RNA ChiX	RDBECOLIGNC00137	chbC	-	W 
RDBECOLIPDC04134	ChiX	chiX	small regulatory RNA ChiX	RDBECOLIGNC02857	chiZ	-	S 
RDBECOLIPDC04134	ChiX	chiX	small regulatory RNA ChiX	RDBECOLIGNC03256	dpiB	-	S 
RDBECOLIPDC04134	ChiX	chiX	small regulatory RNA ChiX	RDBECOLIGNC03257	dpiA	-	S 
RDBECOLIPDC04134	ChiX	chiX	small regulatory RNA ChiX	RDBECOLIGNC03276	chiP	-	S 
RDBECOLIPDC04134	ChiX	chiX	small regulatory RNA ChiX	RDBECOLIGNC03277	chiQ	-	S 
RDBECOLIPDC04144	SgrS	sgrS	small regulatory RNA SgrS	RDBECOLIGNC00084	asd	-	W 
RDBECOLIPDC04144	SgrS	sgrS	small regulatory RNA SgrS	RDBECOLIGNC00559	manX	-	S 
RDBECOLIPDC04144	SgrS	sgrS	small regulatory RNA SgrS	RDBECOLIGNC00560	manY	-	S 
RDBECOLIPDC04144	SgrS	sgrS	small regulatory RNA SgrS	RDBECOLIGNC00561	manZ	-	S 
RDBECOLIPDC04144	SgrS	sgrS	small regulatory RNA SgrS	RDBECOLIGNC00777	ptsG	-	S 
RDBECOLIPDC04144	SgrS	sgrS	small regulatory RNA SgrS	RDBECOLIGNC00790	purR	-	S 
RDBECOLIPDC04144	SgrS	sgrS	small regulatory RNA SgrS	RDBECOLIGNC01262	yeiB	-	S 
RDBECOLIPDC04144	SgrS	sgrS	small regulatory RNA SgrS	RDBECOLIGNC01342	folE	-	S 
RDBECOLIPDC04144	SgrS	sgrS	small regulatory RNA SgrS	RDBECOLIGNC01431	yigL	+	W 
RDBECOLIPDC04144	SgrS	sgrS	small regulatory RNA SgrS	RDBECOLIGNC01889	adiY	-	S 
RDBECOLIPDC04146	IstR-1	istR	small regulatory RNA IstR-1	RDBECOLIGNC02981	tisB	-	S 
RDBECOLIPDC04154	RseX	rseX	small regulatory RNA RseX	RDBECOLIGNC00303	fimB	-	S 
RDBECOLIPDC04154	RseX	rseX	small regulatory RNA RseX	RDBECOLIGNC00434	ihfB	-	S 
RDBECOLIPDC04154	RseX	rseX	small regulatory RNA RseX	RDBECOLIGNC00661	ompA	-	W 
RDBECOLIPDC04154	RseX	rseX	small regulatory RNA RseX	RDBECOLIGNC00662	ompC	-	W 
RDBECOLIPDC04155	RydC	rydC	small regulatory RNA RydC	RDBECOLIGNC00698	pheA	-	S 
RDBECOLIPDC04155	RydC	rydC	small regulatory RNA RydC	RDBECOLIGNC01012	trpA	+	S 
RDBECOLIPDC04155	RydC	rydC	small regulatory RNA RydC	RDBECOLIGNC01013	trpB	+	S 
RDBECOLIPDC04155	RydC	rydC	small regulatory RNA RydC	RDBECOLIGNC01014	trpC	+	S 
RDBECOLIPDC04155	RydC	rydC	small regulatory RNA RydC	RDBECOLIGNC01015	trpD	+	S 
RDBECOLIPDC04155	RydC	rydC	small regulatory RNA RydC	RDBECOLIGNC01016	trpE	+	S 
RDBECOLIPDC04155	RydC	rydC	small regulatory RNA RydC	RDBECOLIGNC01247	trpL	+	S 
RDBECOLIPDC04155	RydC	rydC	small regulatory RNA RydC	RDBECOLIGNC01484	cfa	+	S 
RDBECOLIPDC04155	RydC	rydC	small regulatory RNA RydC	RDBECOLIGNC03442	csgG	-	W 
RDBECOLIPDC04155	RydC	rydC	small regulatory RNA RydC	RDBECOLIGNC03443	csgF	-	W 
RDBECOLIPDC04155	RydC	rydC	small regulatory RNA RydC	RDBECOLIGNC03444	csgE	-	W 
RDBECOLIPDC04155	RydC	rydC	small regulatory RNA RydC	RDBECOLIGNC03445	csgD	-	W 
RDBECOLIPDC04156	OhsC	ohsC	small regulatory RNA OhsC	RDBECOLIGNC02681	shoB	-	W 
RDBECOLIPDC04160	SymR	symR	small regulatory RNA antitoxin SymR	RDBECOLIGNC04710	symE	-	W 
RDBECOLIPDC04161	MgrR	mgrR	small regulatory RNA MgrR	RDBECOLIGNC00946	soxS	-	S 
RDBECOLIPDC04161	MgrR	mgrR	small regulatory RNA MgrR	RDBECOLIGNC02109	pitA	-	W 
RDBECOLIPDC04161	MgrR	mgrR	small regulatory RNA MgrR	RDBECOLIGNC02143	eptB	-	W 
RDBECOLIPDC04161	MgrR	mgrR	small regulatory RNA MgrR	RDBECOLIGNC04306	ygdQ	-	W 
