# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) regulatorId. Regulator identifier
## (2) regulatorName. Regulator Name
## (3) regulatorGeneName. Gene(s) coding for the TF
## (4) regulatedId. Gene ID regulated by the Regulator (regulated Gene)
## (5) regulatedName. Gene regulated by the Regulator (regulated Gene)
## (6) function. Regulatory Function of the Regulator on the regulated Gene (+ activator, - repressor, -+ dual, ? unknown)
## (7) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed[C], Strong[S], Weak[W], Unknown[?])
1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel 
RDBECOLIPDC00358	DsrA	dsrA	RDBECOLIGNC00539	lrp	-	S 
RDBECOLIPDC00358	DsrA	dsrA	RDBECOLIGNC00804	rbsA	-	S 
RDBECOLIPDC00358	DsrA	dsrA	RDBECOLIGNC00805	rbsB	-	S 
RDBECOLIPDC00358	DsrA	dsrA	RDBECOLIGNC00806	rbsC	-	S 
RDBECOLIPDC00358	DsrA	dsrA	RDBECOLIGNC00807	rbsD	-	S 
RDBECOLIPDC00358	DsrA	dsrA	RDBECOLIGNC00808	rbsK	-	S 
RDBECOLIPDC00358	DsrA	dsrA	RDBECOLIGNC00809	rbsR	-	S 
RDBECOLIPDC00358	DsrA	dsrA	RDBECOLIGNC02853	rbsZ	-	S 
RDBECOLIPDC00425	DeaD	deaD	RDBECOLIGNC01227	ldtD	+	W 
RDBECOLIPDC00501	Hfq	hfq	RDBECOLIGNC00559	manX	-	C 
RDBECOLIPDC00501	Hfq	hfq	RDBECOLIGNC01622	hpf	+	W 
RDBECOLIPDC00501	Hfq	hfq	RDBECOLIGNC01623	ptsN	-	W 
RDBECOLIPDC00616	Pnp	pnp	RDBECOLIGNC00733	pnp	-	W 
RDBECOLIPDC00675	RplA	rplA	RDBECOLIGNC00854	rplA	-	W 
RDBECOLIPDC00675	RplA	rplA	RDBECOLIGNC00861	rplJ	-	W 
RDBECOLIPDC00675	RplA	rplA	RDBECOLIGNC00862	rplK	-	W 
RDBECOLIPDC00675	RplA	rplA	RDBECOLIGNC00863	rplL	-	W 
RDBECOLIPDC00675	RplA	rplA	RDBECOLIGNC00884	rpoB	-	W 
RDBECOLIPDC00675	RplA	rplA	RDBECOLIGNC00885	rpoC	-	W 
RDBECOLIPDC00678	RplD	rplD	RDBECOLIGNC00993	tnaA	-	C 
RDBECOLIPDC00685	RplM	rplM	RDBECOLIGNC00864	rplM	-	S 
RDBECOLIPDC00685	RplM	rplM	RDBECOLIGNC00898	rpsI	-	S 
RDBECOLIPDC00692	RplT	rplT	RDBECOLIGNC00871	rplT	-	S 
RDBECOLIPDC00692	RplT	rplT	RDBECOLIGNC01208	rpmI	-	S 
RDBECOLIPDC00696	RplY	rplY	RDBECOLIGNC00875	rplY	-	S 
RDBECOLIPDC00700	RpmE	rpmE	RDBECOLIGNC00879	rpmE	-	S 
RDBECOLIPDC00706	RpsA	rpsA	RDBECOLIGNC00311	fis	+	W 
RDBECOLIPDC00706	RpsA	rpsA	RDBECOLIGNC00560	manY	+	S 
RDBECOLIPDC00706	RpsA	rpsA	RDBECOLIGNC00733	pnp	+	W 
RDBECOLIPDC00706	RpsA	rpsA	RDBECOLIGNC00890	rpsA	-	S 
RDBECOLIPDC00706	RpsA	rpsA	RDBECOLIGNC00904	rpsO	+	W 
RDBECOLIPDC00707	RpsB	rpsB	RDBECOLIGNC00891	rpsB	-	W 
RDBECOLIPDC00707	RpsB	rpsB	RDBECOLIGNC01021	tsf	-	W 
RDBECOLIPDC00707	RpsB	rpsB	RDBECOLIGNC02930	tff	-	W 
RDBECOLIPDC00709	RpsD	rpsD	RDBECOLIGNC00868	rplQ	-	W 
RDBECOLIPDC00709	RpsD	rpsD	RDBECOLIGNC00893	rpsD	-	W 
RDBECOLIPDC00709	RpsD	rpsD	RDBECOLIGNC00900	rpsK	-	W 
RDBECOLIPDC00709	RpsD	rpsD	RDBECOLIGNC00902	rpsM	-	W 
RDBECOLIPDC00712	RpsG	rpsG	RDBECOLIGNC00353	fusA	-	W 
RDBECOLIPDC00712	RpsG	rpsG	RDBECOLIGNC00896	rpsG	-	W 
RDBECOLIPDC00712	RpsG	rpsG	RDBECOLIGNC00901	rpsL	-	W 
RDBECOLIPDC00712	RpsG	rpsG	RDBECOLIGNC01024	tufA	-	W 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00756	secY	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00858	rplE	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00859	rplF	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00865	rplN	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00866	rplO	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00869	rplR	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00874	rplX	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00878	rpmD	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00894	rpsE	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00897	rpsH	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00903	rpsN	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC01209	rpmJ	-	S 
RDBECOLIPDC00720	RpsO	rpsO	RDBECOLIGNC00904	rpsO	-	C 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC01445	gadB	-	S 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC01497	gadE	-	W 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC01542	moaA	+	C 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC01543	moaB	+	C 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC01544	moaD	+	C 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC01545	moaE	+	C 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC01607	moaC	+	C 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC01824	rpoE	-	C 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC02563	gadA	-	S 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC02759	idlP	-	S 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC02760	ytiC	-	S 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC02761	ytiD	-	S 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC03448	ymdA	+	S 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC03674	gadC	-	S 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC03677	ydeO	-	W 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC04695	iraD	-	S 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00071	aroC	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00080	aroP	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00084	asd	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00087	asnA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00088	asnB	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00163	cstA	-	S 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00242	dppA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00365	gdhA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00398	gltP	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00482	icd	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00487	ilvB	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00489	ilvD	-	S 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00493	ilvM	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00514	kgtP	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00539	lrp	-	S 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00562	map	-	S 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00649	nlpA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00666	oppA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00667	oppB	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00668	oppC	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00669	oppD	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00670	oppF	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00673	oxyR	+	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00721	phoP	-	S 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00722	phoQ	-	S 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00804	rbsA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00805	rbsB	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00806	rbsC	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00807	rbsD	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00808	rbsK	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00809	rbsR	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01012	trpA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01013	trpB	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01014	trpC	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01015	trpD	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01016	trpE	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01243	ilvL	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01247	trpL	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01248	ivbL	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01385	inaA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01410	acs	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01584	ydeE	-	S 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01683	panD	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01748	purU	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC02023	hisQ	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC02306	cycA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC02332	dppB	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC02333	dppC	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC02334	dppD	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC02335	dppF	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC02369	sstT	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC02853	rbsZ	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC03442	csgG	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC03443	csgF	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC03444	csgE	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC03445	csgD	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC03922	tcyJ	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC04041	rbn	+	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC04376	mltC	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC04593	ysgA	-	W 
RDBECOLIPDC03411	McaS	mcaS	RDBECOLIGNC00313	flhC	+	S 
RDBECOLIPDC03411	McaS	mcaS	RDBECOLIGNC00314	flhD	+	S 
RDBECOLIPDC03411	McaS	mcaS	RDBECOLIGNC03442	csgG	-	S 
RDBECOLIPDC03411	McaS	mcaS	RDBECOLIGNC03443	csgF	-	S 
RDBECOLIPDC03411	McaS	mcaS	RDBECOLIGNC03444	csgE	-	S 
RDBECOLIPDC03411	McaS	mcaS	RDBECOLIGNC03445	csgD	-	S 
RDBECOLIPDC03413	GadY	gadY	RDBECOLIGNC02120	gadW	+	W 
RDBECOLIPDC03413	GadY	gadY	RDBECOLIGNC02121	gadX	+	W 
RDBECOLIPDC03508	MicF	micF	RDBECOLIGNC00017	cpxR	-	W 
RDBECOLIPDC03508	MicF	micF	RDBECOLIGNC00159	cpxA	-	W 
RDBECOLIPDC03508	MicF	micF	RDBECOLIGNC00539	lrp	-	S 
RDBECOLIPDC03508	MicF	micF	RDBECOLIGNC00663	ompF	-	W 
RDBECOLIPDC03508	MicF	micF	RDBECOLIGNC00666	oppA	+	W 
RDBECOLIPDC03508	MicF	micF	RDBECOLIGNC00719	phoE	-	W 
RDBECOLIPDC03508	MicF	micF	RDBECOLIGNC03922	tcyJ	-	W 
RDBECOLIPDC03921	OxyS	oxyS	RDBECOLIGNC00295	fhlA	-	W 
RDBECOLIPDC03921	OxyS	oxyS	RDBECOLIGNC00313	flhC	-	S 
RDBECOLIPDC03921	OxyS	oxyS	RDBECOLIGNC00314	flhD	-	S 
RDBECOLIPDC03921	OxyS	oxyS	RDBECOLIGNC00502	rpoS	-	W 
RDBECOLIPDC03921	OxyS	oxyS	RDBECOLIGNC00659	nusG	-	W 
RDBECOLIPDC03921	OxyS	oxyS	RDBECOLIGNC02029	iscA	+	S 
RDBECOLIPDC03921	OxyS	oxyS	RDBECOLIGNC04016	mepS	-	S 
RDBECOLIPDC03921	OxyS	oxyS	RDBECOLIGNC04185	iscU	+	S 
RDBECOLIPDC03921	OxyS	oxyS	RDBECOLIGNC04186	iscS	+	S 
RDBECOLIPDC03921	OxyS	oxyS	RDBECOLIGNC04187	iscR	+	S 
RDBECOLIPDC04134	ChiX	chiX	RDBECOLIGNC00137	chbC	-	W 
RDBECOLIPDC04134	ChiX	chiX	RDBECOLIGNC02857	chiZ	-	S 
RDBECOLIPDC04134	ChiX	chiX	RDBECOLIGNC03256	dpiB	-	S 
RDBECOLIPDC04134	ChiX	chiX	RDBECOLIGNC03257	dpiA	-	S 
RDBECOLIPDC04134	ChiX	chiX	RDBECOLIGNC03276	chiP	-	S 
RDBECOLIPDC04134	ChiX	chiX	RDBECOLIGNC03277	chiQ	-	S 
RDBECOLIPDC04144	SgrS	sgrS	RDBECOLIGNC00084	asd	-	W 
RDBECOLIPDC04144	SgrS	sgrS	RDBECOLIGNC00559	manX	-	S 
RDBECOLIPDC04144	SgrS	sgrS	RDBECOLIGNC00560	manY	-	S 
RDBECOLIPDC04144	SgrS	sgrS	RDBECOLIGNC00561	manZ	-	S 
RDBECOLIPDC04144	SgrS	sgrS	RDBECOLIGNC00777	ptsG	-	S 
RDBECOLIPDC04144	SgrS	sgrS	RDBECOLIGNC00790	purR	-	S 
RDBECOLIPDC04144	SgrS	sgrS	RDBECOLIGNC01262	yeiB	-	S 
RDBECOLIPDC04144	SgrS	sgrS	RDBECOLIGNC01342	folE	-	S 
RDBECOLIPDC04144	SgrS	sgrS	RDBECOLIGNC01431	yigL	+	W 
RDBECOLIPDC04144	SgrS	sgrS	RDBECOLIGNC01889	adiY	-	S 
RDBECOLIPDC04146	IstR-1	istR	RDBECOLIGNC02981	tisB	-	S 
RDBECOLIPDC04154	RseX	rseX	RDBECOLIGNC00303	fimB	-	S 
RDBECOLIPDC04154	RseX	rseX	RDBECOLIGNC00434	ihfB	-	S 
RDBECOLIPDC04154	RseX	rseX	RDBECOLIGNC00661	ompA	-	W 
RDBECOLIPDC04154	RseX	rseX	RDBECOLIGNC00662	ompC	-	W 
RDBECOLIPDC04155	RydC	rydC	RDBECOLIGNC00698	pheA	-	S 
RDBECOLIPDC04155	RydC	rydC	RDBECOLIGNC01012	trpA	+	S 
RDBECOLIPDC04155	RydC	rydC	RDBECOLIGNC01013	trpB	+	S 
RDBECOLIPDC04155	RydC	rydC	RDBECOLIGNC01014	trpC	+	S 
RDBECOLIPDC04155	RydC	rydC	RDBECOLIGNC01015	trpD	+	S 
RDBECOLIPDC04155	RydC	rydC	RDBECOLIGNC01016	trpE	+	S 
RDBECOLIPDC04155	RydC	rydC	RDBECOLIGNC01247	trpL	+	S 
RDBECOLIPDC04155	RydC	rydC	RDBECOLIGNC01484	cfa	+	S 
RDBECOLIPDC04155	RydC	rydC	RDBECOLIGNC03442	csgG	-	W 
RDBECOLIPDC04155	RydC	rydC	RDBECOLIGNC03443	csgF	-	W 
RDBECOLIPDC04155	RydC	rydC	RDBECOLIGNC03444	csgE	-	W 
RDBECOLIPDC04155	RydC	rydC	RDBECOLIGNC03445	csgD	-	W 
RDBECOLIPDC04156	OhsC	ohsC	RDBECOLIGNC02681	shoB	-	W 
RDBECOLIPDC04160	SymR	symR	RDBECOLIGNC04710	symE	-	W 
RDBECOLIPDC04161	MgrR	mgrR	RDBECOLIGNC00946	soxS	-	S 
RDBECOLIPDC04161	MgrR	mgrR	RDBECOLIGNC02109	pitA	-	W 
RDBECOLIPDC04161	MgrR	mgrR	RDBECOLIGNC02143	eptB	-	W 
RDBECOLIPDC04161	MgrR	mgrR	RDBECOLIGNC04306	ygdQ	-	W 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC00010	cydC	-	W 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC00387	glpD	-	W 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC00576	metE	-	W 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC00936	maeA	-	S 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC00941	sodA	-	W 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC00942	sodB	-	S 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC01262	yeiB	-	W 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC01342	folE	-	W 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC01370	cydD	-	W 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC01397	marA	-	W 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC01640	gpmA	-	S 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC01670	yieP	-	S 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC02694	azuC	-	W 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC02885	azuR	-	W 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC03896	yebY	-	W 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC03897	yebZ	-	W 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC03898	yobA	-	W 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC04060	folX	-	W 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC04061	yfcH	-	W 
RDBECOLIPDC04162	FnrS	fnrS	RDBECOLIGNC04187	iscR	-	S 
RDBECOLIPDC04163	ArrS	arrS	RDBECOLIGNC01484	cfa	+	S 
RDBECOLIPDC04163	ArrS	arrS	RDBECOLIGNC01497	gadE	+	W 
RDBECOLIPDC04163	ArrS	arrS	RDBECOLIGNC02758	gadF	+	W 
RDBECOLIPDC04166	SdsN	sdsN	RDBECOLIGNC00449	hmp	-	S 
RDBECOLIPDC04166	SdsN	sdsN	RDBECOLIGNC01235	nfsA	-	S 
RDBECOLIPDC04166	SdsN	sdsN	RDBECOLIGNC01480	narP	-	S 
RDBECOLIPDC04172	AgrB	agrB	RDBECOLIGNC02982	dinQ	-	W 
RDBECOLIPDC04173	RalA	ralA	RDBECOLIGNC01826	ralR	-	S 
RDBECOLIPDC04174	MicL	micL	RDBECOLIGNC00536	lpp	-	S 
RDBECOLIPDC04177	CpxQ	cpxQ	RDBECOLIGNC00448	skp	-	W 
RDBECOLIPDC04177	CpxQ	cpxQ	RDBECOLIGNC01484	cfa	-	S 
RDBECOLIPDC04177	CpxQ	cpxQ	RDBECOLIGNC04597	cpxP	-	W 
RDBECOLIPDC04187	SdhX	sdhX	RDBECOLIGNC00024	ackA	-	S 
RDBECOLIPDC04187	SdhX	sdhX	RDBECOLIGNC00278	fdhE	-	S 
RDBECOLIPDC04187	SdhX	sdhX	RDBECOLIGNC00503	katG	-	S 
RDBECOLIPDC04187	SdhX	sdhX	RDBECOLIGNC01784	fdoI	-	S 
RDBECOLIPDC04187	SdhX	sdhX	RDBECOLIGNC01785	fdoH	-	S 
RDBECOLIPDC04187	SdhX	sdhX	RDBECOLIGNC01786	fdoG	-	S 
RDBECOLIPDC04193	C0293	C0293	RDBECOLIGNC00275	fadR	-	S 
RDBECOLIPDC04193	C0293	C0293	RDBECOLIGNC02718	iroK	-	S 
RDBECOLIPDC04193	C0293	C0293	RDBECOLIGNC04192	hcaR	-	S 
RDBECOLIPDC04194	MalH	malH	RDBECOLIGNC00662	ompC	-	W 
RDBECOLIPDC04203	FliX	fliX	RDBECOLIGNC00315	fliC	-	W 
RDBECOLIPDC04203	FliX	fliX	RDBECOLIGNC00855	rplB	-	S 
RDBECOLIPDC04203	FliX	fliX	RDBECOLIGNC00856	rplC	-	S 
RDBECOLIPDC04203	FliX	fliX	RDBECOLIGNC00857	rplD	-	S 
RDBECOLIPDC04203	FliX	fliX	RDBECOLIGNC00867	rplP	-	S 
RDBECOLIPDC04203	FliX	fliX	RDBECOLIGNC00872	rplV	-	S 
RDBECOLIPDC04203	FliX	fliX	RDBECOLIGNC00873	rplW	-	S 
RDBECOLIPDC04203	FliX	fliX	RDBECOLIGNC00877	rpmC	-	S 
RDBECOLIPDC04203	FliX	fliX	RDBECOLIGNC00892	rpsC	-	S 
RDBECOLIPDC04203	FliX	fliX	RDBECOLIGNC00899	rpsJ	-	S 
RDBECOLIPDC04203	FliX	fliX	RDBECOLIGNC00906	rpsQ	-	S 
RDBECOLIPDC04203	FliX	fliX	RDBECOLIGNC00908	rpsS	-	S 
RDBECOLIPDC04204	MotR	motR	RDBECOLIGNC00315	fliC	+	W 
RDBECOLIPDC04204	MotR	motR	RDBECOLIGNC00855	rplB	+	W 
RDBECOLIPDC04204	MotR	motR	RDBECOLIGNC00856	rplC	+	W 
RDBECOLIPDC04204	MotR	motR	RDBECOLIGNC00857	rplD	+	W 
RDBECOLIPDC04204	MotR	motR	RDBECOLIGNC00867	rplP	+	W 
RDBECOLIPDC04204	MotR	motR	RDBECOLIGNC00872	rplV	+	W 
RDBECOLIPDC04204	MotR	motR	RDBECOLIGNC00873	rplW	+	W 
RDBECOLIPDC04204	MotR	motR	RDBECOLIGNC00877	rpmC	+	W 
RDBECOLIPDC04204	MotR	motR	RDBECOLIGNC00892	rpsC	+	W 
RDBECOLIPDC04204	MotR	motR	RDBECOLIGNC00899	rpsJ	+	W 
RDBECOLIPDC04204	MotR	motR	RDBECOLIGNC00906	rpsQ	+	W 
RDBECOLIPDC04204	MotR	motR	RDBECOLIGNC00908	rpsS	+	W 
RDBECOLIPDC04205	UhpU	uhpU	RDBECOLIGNC00315	fliC	+	W 
RDBECOLIPDC04205	UhpU	uhpU	RDBECOLIGNC02021	lrhA	-	S 
RDBECOLIPDC04212	AzuR	azuR	RDBECOLIGNC00127	cadA	-	W 
RDBECOLIPDC04212	AzuR	azuR	RDBECOLIGNC00355	galE	-	W 
RDBECOLIPDC04213	FimR2	fimR2	RDBECOLIGNC01596	fliG	-	W 
RDBECOLIPDC04213	FimR2	fimR2	RDBECOLIGNC01899	fliR	-	W 
RDBECOLIPDC04213	FimR2	fimR2	RDBECOLIGNC02012	hofQ	+	W 
RDBECOLIPDC04213	FimR2	fimR2	RDBECOLIGNC03004	fliI	-	W 
RDBECOLIPDC04213	FimR2	fimR2	RDBECOLIGNC03005	fliJ	-	W 
RDBECOLIPDC04214	GlnZ	glnZ	RDBECOLIGNC00381	glnP	-	S 
RDBECOLIPDC04214	GlnZ	glnZ	RDBECOLIGNC00967	sucA	-	S 
RDBECOLIPDC04215	AsflhD	asflhD	RDBECOLIGNC00314	flhD	-	W 
RDBECOLIPDC04216	StfZ	stfZ	RDBECOLIGNC00341	ftsZ	-	W 
RDBECOLIPDC04220	AmeF	ameF	RDBECOLIGNC00563	mazE	+	W 
RDBECOLIPDC04220	AmeF	ameF	RDBECOLIGNC01223	mazF	+	W 
RDBECOLIPDC04221	YrdG	yrdG	RDBECOLIGNC01161	mscL	-	W 
RDBECOLIPDC04232	RprA	rprA	RDBECOLIGNC00502	rpoS	+	S 
RDBECOLIPDC04232	RprA	rprA	RDBECOLIGNC01450	hdeD	-	W 
RDBECOLIPDC04232	RprA	rprA	RDBECOLIGNC01480	narP	-	S 
RDBECOLIPDC04232	RprA	rprA	RDBECOLIGNC02021	lrhA	-	W 
RDBECOLIPDC04232	RprA	rprA	RDBECOLIGNC03442	csgG	-	S 
RDBECOLIPDC04232	RprA	rprA	RDBECOLIGNC03443	csgF	-	S 
RDBECOLIPDC04232	RprA	rprA	RDBECOLIGNC03444	csgE	-	S 
RDBECOLIPDC04232	RprA	rprA	RDBECOLIGNC03445	csgD	-	S 
RDBECOLIPDC04232	RprA	rprA	RDBECOLIGNC03569	dgcM	-	S 
RDBECOLIPDC04258	RybB	rybB	RDBECOLIGNC00274	fadL	-	W 
RDBECOLIPDC04258	RybB	rybB	RDBECOLIGNC00651	nmpC	-	S 
RDBECOLIPDC04258	RybB	rybB	RDBECOLIGNC00662	ompC	-	W 
RDBECOLIPDC04258	RybB	rybB	RDBECOLIGNC00663	ompF	-	S 
RDBECOLIPDC04258	RybB	rybB	RDBECOLIGNC00805	rbsB	-	S 
RDBECOLIPDC04258	RybB	rybB	RDBECOLIGNC00921	sdhC	-	S 
RDBECOLIPDC04258	RybB	rybB	RDBECOLIGNC01023	tsx	-	W 
RDBECOLIPDC04258	RybB	rybB	RDBECOLIGNC01107	ompW	-	W 
RDBECOLIPDC04258	RybB	rybB	RDBECOLIGNC01412	maoP	+	W 
RDBECOLIPDC04258	RybB	rybB	RDBECOLIGNC01999	rluD	-	S 
RDBECOLIPDC04258	RybB	rybB	RDBECOLIGNC03317	fiu	-	S 
RDBECOLIPDC04258	RybB	rybB	RDBECOLIGNC03442	csgG	-	S 
RDBECOLIPDC04258	RybB	rybB	RDBECOLIGNC03443	csgF	-	S 
RDBECOLIPDC04258	RybB	rybB	RDBECOLIGNC03444	csgE	-	S 
