entity_id,entity_type,name,aliases,default_state,allowed_states,annotation,pathways,subcellular_location,source_database,source_id,external_ids,is_external,complex_type,is_virtual,components,critical_components,assembly_condition,notes
gene.b4662,gene,sgrT,b4662|sgrT|sgrT,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b4662,"Dbxref:ECOCYC:G0-10617,GeneID:7751624|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:77388-77519:+; feature_type=gene
gene.b0070,gene,setA,b0070|setA|setA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0070,"Dbxref:ASAP:ABE-0000257,ECOCYC:EG11754,GeneID:944793|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:77621-78799:+; feature_type=gene
gene.b0071,gene,leuD,b0071|leuD|leuD,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0071,"Dbxref:ASAP:ABE-0000259,ECOCYC:EG11575,GeneID:945642|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:78848-79453:-; feature_type=gene
gene.b0072,gene,leuC,b0072|leuC|leuC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0072,"Dbxref:ASAP:ABE-0000261,ECOCYC:EG11576,GeneID:945076|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:79464-80864:-; feature_type=gene
gene.b0073,gene,leuB,b0073|leuB|leuB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0073,"Dbxref:ASAP:ABE-0000265,ECOCYC:EG11577,GeneID:944798|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:80867-81958:-; feature_type=gene
gene.b0074,gene,leuA,b0074|leuA|leuA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0074,"Dbxref:ASAP:ABE-0000267,ECOCYC:EG11226,GeneID:947465|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:81958-83529:-; feature_type=gene
gene.b0075,gene,leuL,b0075|leuL|leuL,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0075,"Dbxref:ASAP:ABE-0000269,ECOCYC:EG11280,GeneID:946072|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:83622-83708:-; feature_type=gene
gene.b0076,gene,leuO,b0076|leuO|leuO,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0076,"Dbxref:ASAP:ABE-0000280,ECOCYC:EG10531,GeneID:949034|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:84368-85312:+; feature_type=gene
gene.b4726,gene,yabR,b4726|yabR|yabR,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b4726,"Dbxref:ECOCYC:G0-16721,GeneID:38094934|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:85467-85511:-; feature_type=gene
gene.b0077,gene,ilvI,b0077|ilvI|ilvI,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0077,"Dbxref:ASAP:ABE-0000290,ECOCYC:EG10500,GeneID:948793|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:85630-87354:+; feature_type=gene
gene.b0078,gene,ilvH,b0078|ilvH|ilvH,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0078,"Dbxref:ASAP:ABE-0000294,ECOCYC:EG10499,GeneID:947267|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:87357-87848:+; feature_type=gene
gene.b0080,gene,cra,b0080|cra|cra,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0080,"Dbxref:ASAP:ABE-0000299,ECOCYC:EG10338,GeneID:944804|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:88028-89032:+; feature_type=gene
gene.b0081,gene,mraZ,b0081|mraZ|mraZ,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0081,"Dbxref:ASAP:ABE-0000302,ECOCYC:EG11084,GeneID:944810|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:89634-90092:+; feature_type=gene
gene.b0082,gene,rsmH,b0082|rsmH|rsmH,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0082,"Dbxref:ASAP:ABE-0000304,ECOCYC:EG11085,GeneID:944806|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:90094-91035:+; feature_type=gene
gene.b0083,gene,ftsL,b0083|ftsL|ftsL,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0083,"Dbxref:ASAP:ABE-0000306,ECOCYC:EG11086,GeneID:944803|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:91032-91397:+; feature_type=gene
gene.b0084,gene,ftsI,b0084|ftsI|ftsI,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0084,"Dbxref:ASAP:ABE-0000309,ECOCYC:EG10341,GeneID:944799|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:91413-93179:+; feature_type=gene
gene.b4810,gene,ftsO,b4810|ftsO|ftsO,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b4810,"Dbxref:ECOCYC:G0-17085,GeneID:71004551|gbkey:Gene|gene_biotype:ncRNA",false,,,,,,NC_000913.3:92485-92658:+; feature_type=gene
rna.b4810,rna,ftsO,b4810|ftsO,active,active|inhibited|degraded|overexpressed,small regulatory RNA FtsO,,cytosol,NCBI RefSeq,rna-b4810,"Dbxref:ECOCYC:G0-17085,GeneID:71004551|gbkey:ncRNA",false,,,,,,NC_000913.3:92485-92658:+; feature_type=ncRNA
gene.b0085,gene,murE,b0085|murE|murE,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0085,"Dbxref:ASAP:ABE-0000311,ECOCYC:EG10621,GeneID:944791|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:93166-94653:+; feature_type=gene
gene.b0086,gene,murF,b0086|murF|murF,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0086,"Dbxref:ASAP:ABE-0000313,ECOCYC:EG10622,GeneID:944813|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:94650-96008:+; feature_type=gene
gene.b0087,gene,mraY,b0087|mraY|mraY,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0087,"Dbxref:ASAP:ABE-0000316,ECOCYC:EG10604,GeneID:944814|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:96002-97084:+; feature_type=gene
gene.b0088,gene,murD,b0088|murD|murD,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0088,"Dbxref:ASAP:ABE-0000318,ECOCYC:EG10620,GeneID:944818|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:97087-98403:+; feature_type=gene
gene.b0089,gene,ftsW,b0089|ftsW|ftsW,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0089,"Dbxref:ASAP:ABE-0000320,ECOCYC:EG10344,GeneID:946322|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:98403-99647:+; feature_type=gene
gene.b0090,gene,murG,b0090|murG|murG,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0090,"Dbxref:ASAP:ABE-0000322,ECOCYC:EG10623,GeneID:946321|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:99644-100711:+; feature_type=gene
gene.b0091,gene,murC,b0091|murC|murC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0091,"Dbxref:ASAP:ABE-0000324,ECOCYC:EG10619,GeneID:946153|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:100765-102240:+; feature_type=gene
gene.b0092,gene,ddlB,b0092|ddlB|ddlB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0092,"Dbxref:ASAP:ABE-0000326,ECOCYC:EG10214,GeneID:946324|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:102233-103153:+; feature_type=gene
gene.b0093,gene,ftsQ,b0093|ftsQ|ftsQ,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0093,"Dbxref:ASAP:ABE-0000329,ECOCYC:EG10342,GeneID:944823|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:103155-103985:+; feature_type=gene
gene.b0094,gene,ftsA,b0094|ftsA|ftsA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0094,"Dbxref:ASAP:ABE-0000331,ECOCYC:EG10339,GeneID:944778|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:103982-105244:+; feature_type=gene
gene.b4840,gene,stfZ,b4840|stfZ|stfZ,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b4840,"Dbxref:ECOCYC:G0-17120,GeneID:302211663|gbkey:Gene|gene_biotype:ncRNA",false,,,,,,NC_000913.3:104948-105499:-; feature_type=gene
rna.b4840,rna,stfZ,b4840|stfZ,active,active|inhibited|degraded|overexpressed,small antisense RNA StfZ,,cytosol,NCBI RefSeq,rna-b4840,"Dbxref:ECOCYC:G0-17120,GeneID:302211663|gbkey:ncRNA",false,,,,,,NC_000913.3:104948-105499:-; feature_type=ncRNA
gene.b0095,gene,ftsZ,b0095|ftsZ|ftsZ,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0095,"Dbxref:ASAP:ABE-0000333,ECOCYC:EG10347,GeneID:944786|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:105305-106456:+; feature_type=gene
gene.b0096,gene,lpxC,b0096|lpxC|lpxC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0096,"Dbxref:ASAP:ABE-0000336,ECOCYC:EG10265,GeneID:944816|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:106557-107474:+; feature_type=gene
gene.b0097,gene,secM,b0097|secM|secM,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0097,"Dbxref:ASAP:ABE-0000340,ECOCYC:EG11087,GeneID:944831|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:107705-108217:+; feature_type=gene
gene.b0098,gene,secA,b0098|secA|secA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0098,"Dbxref:ASAP:ABE-0000343,ECOCYC:EG10936,GeneID:944821|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:108279-110984:+; feature_type=gene
gene.b0099,gene,mutT,b0099|mutT|mutT,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0099,"Dbxref:ASAP:ABE-0000346,ECOCYC:EG10626,GeneID:944824|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:111044-111433:+; feature_type=gene
gene.b0101,gene,yacG,b0101|yacG|yacG,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0101,"Dbxref:ASAP:ABE-0000351,ECOCYC:EG12314,GeneID:945630|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:111649-111846:-; feature_type=gene
gene.b0102,gene,zapD,b0102|zapD|zapD,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0102,"Dbxref:ASAP:ABE-0000355,ECOCYC:EG12313,GeneID:944873|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:111856-112599:-; feature_type=gene
gene.b0103,gene,coaE,b0103|coaE|coaE,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0103,"Dbxref:ASAP:ABE-0000357,ECOCYC:EG12312,GeneID:949060|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:112599-113219:-; feature_type=gene
gene.b4727,gene,yacM,b4727|yacM|yacM,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b4727,"Dbxref:ECOCYC:G0-16722,GeneID:38094935|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:113244-113288:+; feature_type=gene
gene.b0104,gene,guaC,b0104|guaC|guaC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0104,"Dbxref:ASAP:ABE-0000362,ECOCYC:EG10422,GeneID:948986|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:113444-114487:+; feature_type=gene
gene.b0106,gene,hofC,b0106|hofC|hofC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0106,"Dbxref:ASAP:ABE-0000366,ECOCYC:EG11798,GeneID:945806|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:114522-115724:-; feature_type=gene
gene.b0107,gene,hofB,b0107|hofB|hofB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0107,"Dbxref:ASAP:ABE-0000370,ECOCYC:EG12106,GeneID:947481|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:115714-117099:-; feature_type=gene
gene.b0108,gene,ppdD,b0108|ppdD|ppdD,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0108,"Dbxref:ASAP:ABE-0000372,ECOCYC:EG12107,GeneID:945817|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:117109-117549:-; feature_type=gene
gene.b0109,gene,nadC,b0109|nadC|nadC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0109,"Dbxref:ASAP:ABE-0000374,ECOCYC:EG11546,GeneID:948869|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:117752-118645:-; feature_type=gene
gene.b0110,gene,ampD,b0110|ampD|ampD,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0110,"Dbxref:ASAP:ABE-0000380,ECOCYC:EG10041,GeneID:948877|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:118733-119284:+; feature_type=gene
gene.b0111,gene,ampE,b0111|ampE|ampE,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0111,"Dbxref:ASAP:ABE-0000382,ECOCYC:EG10042,GeneID:946678|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:119281-120135:+; feature_type=gene
gene.b0112,gene,aroP,b0112|aroP|aroP,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0112,"Dbxref:ASAP:ABE-0000384,ECOCYC:EG10084,GeneID:946018|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:120178-121551:-; feature_type=gene
gene.b0113,gene,pdhR,b0113|pdhR|pdhR,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0113,"Dbxref:ASAP:ABE-0000394,ECOCYC:EG11088,GeneID:944827|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:122092-122856:+; feature_type=gene
gene.b0114,gene,aceE,b0114|aceE|aceE,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0114,"Dbxref:ASAP:ABE-0000397,ECOCYC:EG10024,GeneID:944834|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:123017-125680:+; feature_type=gene
gene.b0115,gene,aceF,b0115|aceF|aceF,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0115,"Dbxref:ASAP:ABE-0000400,ECOCYC:EG10025,GeneID:944794|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:125695-127587:+; feature_type=gene
gene.b0116,gene,lpd,b0116|lpd|lpd,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0116,"Dbxref:ASAP:ABE-0000404,ECOCYC:EG10543,GeneID:944854|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:127912-129336:+; feature_type=gene
gene.b0117,gene,yacH,b0117|yacH|yacH,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0117,"Dbxref:ASAP:ABE-0000406,ECOCYC:EG12315,GeneID:944868|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:129407-131260:-; feature_type=gene
gene.b0118,gene,acnB,b0118|acnB|acnB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0118,"Dbxref:ASAP:ABE-0000411,ECOCYC:EG12316,GeneID:944864|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:131615-134212:+; feature_type=gene
gene.b0119,gene,yacL,b0119|yacL|yacL,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0119,"Dbxref:ASAP:ABE-0000414,ECOCYC:EG12605,GeneID:944809|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:134388-134750:+; feature_type=gene
gene.b0120,gene,speD,b0120|speD|speD,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0120,"Dbxref:ASAP:ABE-0000416,ECOCYC:EG10962,GeneID:947719|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:134788-135582:-; feature_type=gene
gene.b0121,gene,speE,b0121|speE|speE,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0121,"Dbxref:ASAP:ABE-0000418,ECOCYC:EG10963,GeneID:947726|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:135598-136464:-; feature_type=gene
gene.b0122,gene,yacC,b0122|yacC|yacC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0122,"Dbxref:ASAP:ABE-0000423,ECOCYC:EG11089,GeneID:948472|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:136570-136917:-; feature_type=gene
gene.b0123,gene,cueO,b0123|cueO|cueO,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0123,"Dbxref:ASAP:ABE-0000430,ECOCYC:EG12318,GeneID:947736|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:137083-138633:+; feature_type=gene
gene.b0124,gene,gcd,b0124|gcd|gcd,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0124,"Dbxref:ASAP:ABE-0000433,ECOCYC:EG10369,GeneID:944830|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:138835-141225:-; feature_type=gene
gene.b0125,gene,hpt,b0125|hpt|hpt,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0125,"Dbxref:ASAP:ABE-0000440,ECOCYC:EG20098,GeneID:946624|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:141431-141967:+; feature_type=gene
gene.b0126,gene,can,b0126|can|can,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0126,"Dbxref:ASAP:ABE-0000442,ECOCYC:EG12319,GeneID:944832|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:142008-142670:-; feature_type=gene
gene.b0127,gene,yadG,b0127|yadG|yadG,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0127,"Dbxref:ASAP:ABE-0000447,ECOCYC:EG12320,GeneID:944833|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:142779-143705:+; feature_type=gene
gene.b0128,gene,yadH,b0128|yadH|yadH,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0128,"Dbxref:ASAP:ABE-0000450,ECOCYC:EG12321,GeneID:944836|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:143702-144472:+; feature_type=gene
gene.b0129,gene,yadI,b0129|yadI|yadI,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0129,"Dbxref:ASAP:ABE-0000453,ECOCYC:EG12322,GeneID:947397|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:144577-145017:+; feature_type=gene
gene.b0130,gene,yadE,b0130|yadE|yadE,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0130,"Dbxref:ASAP:ABE-0000457,ECOCYC:EG11749,GeneID:946536|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:145081-146310:+; feature_type=gene
gene.b0131,gene,panD,b0131|panD|panD,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0131,"Dbxref:ASAP:ABE-0000459,ECOCYC:EG11747,GeneID:945686|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:146314-146694:-; feature_type=gene
gene.b0132,gene,rpnC,b0132|rpnC|rpnC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0132,"Dbxref:ASAP:ABE-0000463,ECOCYC:EG11748,GeneID:944781|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:146968-147870:+; feature_type=gene
gene.b0133,gene,panC,b0133|panC|panC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0133,"Dbxref:ASAP:ABE-0000465,ECOCYC:EG11746,GeneID:944958|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:147944-148795:-; feature_type=gene
gene.b0134,gene,panB,b0134|panB|panB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0134,"Dbxref:ASAP:ABE-0000467,ECOCYC:EG11675,GeneID:944839|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:148807-149601:-; feature_type=gene
gene.b0135,gene,yadC,b0135|yadC|yadC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0135,"Dbxref:ASAP:ABE-0000470,ECOCYC:EG11678,GeneID:944837|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:149715-150953:-; feature_type=gene
gene.b0136,gene,yadK,b0136|yadK|yadK,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0136,"Dbxref:ASAP:ABE-0000472,ECOCYC:EG12325,GeneID:944835|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:151003-151599:-; feature_type=gene
gene.b0137,gene,yadL,b0137|yadL|yadL,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0137,"Dbxref:ASAP:ABE-0000475,ECOCYC:EG12326,GeneID:944829|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:151626-152231:-; feature_type=gene
