source_string_id,target_string_id,source_entity_ids,target_entity_ids,source_mapping_status,target_mapping_status,network_type,score,score_norm,experimental,database,textmining,combined_score
511145.b3304,511145.b3703,protein.P0C018,protein.P0A7P5,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3304,511145.b3986,protein.P0C018,protein.P0A7K2,unique,unique,physical_association,944,0.944,944,0,0,944
511145.b3304,511145.b3318,protein.P0C018,protein.P0ADZ0,unique,unique,physical_association,987,0.987,948,766,0,987
511145.b3304,511145.b2569,protein.P0C018,protein.P60785,unique,unique,physical_association,963,0.963,963,0,0,963
511145.b3304,511145.b3165,protein.P0C018,protein.P0ADZ4,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3304,511145.b3305,protein.P0C018,protein.P0AG55,unique,unique,physical_association,986,0.986,945,763,0,986
511145.b3304,511145.b4234,protein.P0C018,protein.P0A8X0,unique,unique,physical_association,800,0.800,800,0,0,800
511145.b3304,511145.b3982,protein.P0C018,protein.P0AFG0,unique,unique,physical_association,800,0.800,800,0,0,800
511145.b3304,511145.b3231,protein.P0C018,protein.P0AA10,unique,unique,physical_association,983,0.983,935,752,0,983
511145.b3304,511145.b3984,protein.P0C018,protein.P0A7L0,unique,unique,physical_association,984,0.984,945,724,0,984
511145.b3304,511145.b3300,protein.P0C018,protein.P0AGA2,unique,unique,physical_association,912,0.912,912,0,0,912
511145.b3304,511145.b3168,protein.P0C018,protein.P0A705,unique,unique,physical_association,739,0.739,739,0,0,739
511145.b3304,511145.b3320,protein.P0C018,protein.P60438,unique,unique,physical_association,985,0.985,945,743,0,985
511145.b3304,511145.b0093,protein.P0C018,protein.P06136,unique,unique,physical_association,800,0.800,800,0,0,800
511145.b3304,511145.b3987,protein.P0C018,protein.P0A8V2,unique,unique,physical_association,800,0.800,800,0,0,800
511145.b3304,511145.b3590,protein.P0C018,protein.P14081,unique,unique,physical_association,848,0.848,848,0,0,848
511145.b3304,511145.b3203,protein.P0C018,protein.P0AFX0,unique,unique,physical_association,967,0.967,967,0,0,967
511145.b3304,511145.b2606,protein.P0C018,protein.P0A7K6,unique,unique,physical_association,972,0.972,972,0,0,972
511145.b3304,511145.b2594,protein.P0C018,protein.P33643,unique,unique,physical_association,800,0.800,800,0,0,800
511145.b3304,511145.b3340,protein.P0C018,protein.P0A6M8,unique,unique,physical_association,979,0.979,979,0,0,979
511145.b3304,511145.b3296,protein.P0C018,protein.P0A7V8,unique,unique,physical_association,959,0.959,945,0,286,959
511145.b3304,511145.b1717,protein.P0C018,protein.P0A7Q1,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3304,511145.b3310,protein.P0C018,protein.P0ADY3,unique,unique,physical_association,962,0.962,945,349,0,962
511145.b3304,511145.b3321,protein.P0C018,protein.P0A7R5,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3304,511145.b1716,protein.P0C018,protein.P0A7L3,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3304,511145.b1211,protein.P0C018,protein.P0A7I0,unique,unique,physical_association,850,0.850,850,0,0,850
511145.b3304,511145.b0097,protein.P0C018,protein.P62395,unique,unique,physical_association,800,0.800,800,0,0,800
511145.b3304,511145.b3315,protein.P0C018,protein.P61175,unique,unique,physical_association,993,0.993,972,769,0,993
511145.b3304,511145.b3306,protein.P0C018,protein.P0A7W7,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3304,511145.b2516,protein.P0C018,protein.P27434,unique,unique,physical_association,800,0.800,800,0,0,800
511145.b3304,511145.b2185,protein.P0C018,protein.P68919,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3304,511145.b3230,protein.P0C018,protein.P0A7X3,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3304,511145.b3298,protein.P0C018,protein.P0A7S9,unique,unique,physical_association,972,0.972,972,0,0,972
511145.b3304,511145.b0637,protein.P0C018,protein.P0AAT6,unique,unique,physical_association,885,0.885,886,0,0,885
511145.b3304,511145.b0168,protein.P0C018,protein.P0AE18,unique,unique,physical_association,730,0.730,730,0,0,730
511145.b3304,511145.b3636,protein.P0C018,protein.P0A7N9,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3304,511145.b3301,protein.P0C018,protein.P02413,unique,unique,physical_association,986,0.986,945,756,0,986
511145.b3304,511145.b3637,protein.P0C018,protein.P0A7M2,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3304,511145.b1089,protein.P0C018,protein.P0A7N4,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3304,511145.b3316,protein.P0C018,protein.P0A7U3,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3304,511145.b3556,protein.P0C018,protein.P0A9X9,unique,unique,physical_association,815,0.815,815,0,0,815
511145.b3304,511145.b4550,protein.P0C018,protein.P36675,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3304,511145.b0098,protein.P0C018,protein.P10408,unique,unique,physical_association,800,0.800,800,0,0,800
511145.b3304,511145.b4200,protein.P0C018,protein.P02358,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3304,511145.b3185,protein.P0C018,protein.P0A7L8,unique,unique,physical_association,971,0.971,972,0,0,971
511145.b3304,511145.b4203,protein.P0C018,protein.P0A7R1,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3304,511145.b3294,protein.P0C018,protein.P0AG44,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3304,511145.b3983,protein.P0C018,protein.P0A7J7,unique,unique,physical_association,958,0.958,935,161,286,958
511145.b3304,511145.b2609,protein.P0C018,protein.P0A7T3,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3304,511145.b3065,protein.P0C018,protein.P68679,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3304,511145.b3339,protein.P0C018,protein.P0CE47,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3304,511145.b3341,protein.P0C018,protein.P02359,unique,unique,physical_association,959,0.959,945,0,286,959
511145.b3304,511145.b3186,protein.P0C018,protein.P0AG48,unique,unique,physical_association,946,0.946,946,0,0,946
511145.b3304,511145.b3297,protein.P0C018,protein.P0A7R9,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3304,511145.b3313,protein.P0C018,protein.P0ADY7,unique,unique,physical_association,963,0.963,945,356,0,963
511145.b3304,511145.b0191,protein.P0C018,protein.P40711,unique,unique,physical_association,800,0.800,800,0,0,800
511145.b3304,511145.b4147,protein.P0C018,protein.P0A6N4,unique,unique,physical_association,967,0.967,967,0,0,967
